Year,Style,Medalist,Entry,Region,Award,🏆 Platinum,🥇🥇 Double Gold,🥇 Gold,🥈 Silver,🥉 Bronze,Judges' Pick,Total,First,Last,Years,City,Region,Country,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2017,Spiced/Botanical,Seattle Cider Company,Basil Mint,Washington,🥈 Silver,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2017,Spiced/Botanical,Lonetree Cider,Ginger Apple,British Columbia,🥉 Bronze,0,0,0,1,1,0,2,2017,2022,2,Vancouver,British Columbia,Canada,Active,https://www.lonetreecider.com/,https://www.facebook.com/lonetreecider,https://www.instagram.com/lonetreecider,,,,https://untappd.com/w/the-lonetree-cider-company/12800
2017,Spiced/Botanical,Seattle Cider Company,Gin Botanical,Washington,Judges' Pick,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2017,Spiced/Botanical,2 Towns Ciderhouse,Nice & Naughty,Oregon,Judges' Pick,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2017,Spiced/Botanical,Gypsy Circus,Tea Leaf Reader,Tennessee,Judges' Pick,0,2,0,1,1,2,6,2017,2022,3,Kingsport,Tennessee,USA,Active,https://gypsycircuscider.com/,https://www.facebook.com/GypsyCircusCider/,https://www.instagram.com/gypsycircuscider/,https://maps.google.com/?cid=4520512866262691085,https://www.yelp.com/biz/gypsy-circus-taproom-kingsport,https://www.tripadvisor.com/Attraction_Review-g55135-d12818214,https://untappd.com/w/gypsy-circus-cider-company/226304
2017,Specialty,Seattle Cider Company,Three Pepper,Washington,🥇🥇 Double Gold,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2017,Specialty,2 Towns Ciderhouse,Hollow Jack,Oregon,🥇 Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2017,Specialty,Swilled Dog Hard Cider,Caramel Apple,West Virginia,🥈 Silver,0,0,0,1,0,0,1,2017,2017,1,Franklin,West Virginia,USA,Active,http://www.swilleddog.com/,https://www.facebook.com/swilleddog/,https://www.instagram.com/swilleddog/,https://maps.google.com/?cid=16690532979393529763,https://www.yelp.com/biz/swilled-dog-hard-cider-upper-tract,,https://untappd.com/w/swilled-dog/328114
2017,Specialty,Seattle Cider Company,Cold Brew,Washington,🥉 Bronze,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2017,Specialty,2 Towns Ciderhouse,2015 La Mûre,Oregon,Judges' Pick,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2017,Specialty,2 Towns Ciderhouse,6th Anniversary,Oregon,Judges' Pick,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2017,Specialty,Reverend Nat's Hard Cider,Tassajara Peach Book,Oregon,Judges' Pick,0,0,0,0,0,4,4,2017,2017,1,Portland,Oregon,USA,Inactive,,,,,,,
2017,Dessert,Cidrerie Michel Jodoin,Cidre de Glace Rosé,Quebec,🥇🥇 Double Gold,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2017,Dessert,Northern Natural Cider House & Winery,Iced Apple Cider,Michigan,🥇 Gold,0,0,1,0,0,0,1,2017,2017,1,Kaleva,Michigan,USA,Active,http://www.northernnaturalwinery.com/,https://www.facebook.com/northernnaturalwinery,https://www.instagram.com/northernnaturalciderhouse/,https://maps.google.com/?cid=17749341957373928380,,,https://untappd.com/w/northern-natural-cider-house/28609
2017,Dessert,Eden Ciders,2014 Brandy Barrel-Aged Heirloom Blend,Vermont,🥈 Silver,0,3,2,1,1,2,9,2017,2024,5,Newport,Vermont,USA,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108
2017,Dessert,Eden Ciders,2014 Honeycrisp,Vermont,🥉 Bronze,0,3,2,1,1,2,9,2017,2024,5,Newport,Vermont,USA,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108
2017,Dessert,Tieton Cider Works,Tieton Frost,Washington,Judges' Pick,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2017,Dessert,West Avenue Cider,North by West,Ontario,Judges' Pick,0,0,0,2,1,2,5,2017,2019,3,Freelton,Ontario,Canada,Active,https://www.westavenue.ca/,https://www.facebook.com/WestAvenueCider,https://www.instagram.com/westavenuecider/,https://maps.google.com/?cid=2732627738094534556,https://www.yelp.com/biz/west-avenue-cider-house-freelton,https://www.tripadvisor.com/Attraction_Review-g154990-d15192590,https://untappd.com/w/west-avenue-cider/72499
2017,Dessert,Blake's Hard Cider Co.,Amshire,Michigan,Judges' Pick,2,2,4,3,1,7,19,2017,2024,7,Armada,Michigan,USA,Active,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334
2017,Fortified,Big B's Hard Cider,Bourbon Barrel Aged Pommeau,Colorado,🥇🥇 Double Gold,1,1,0,2,0,2,6,2017,2020,4,Hotchkiss,Colorado,USA,Active,http://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389
2017,Fortified,Colorado Cider Company,Descuido,Colorado,🥇 Gold,0,1,1,0,0,2,4,2017,2024,3,Denver,Colorado,USA,Active,http://www.coloradocider.com/,https://www.facebook.com/coloradocider,https://www.instagram.com/coloradocidercompany/,https://maps.google.com/?cid=9606181927626096546,https://www.yelp.com/biz/colorado-cider-denver,https://www.tripadvisor.com/Attraction_Review-g33388-d8505809,https://untappd.com/w/colorado-cider-company/11426
2017,Fortified,Seattle Cider Company,Pommeau,Washington,🥈 Silver,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2017,Fortified,Snowdrift Cider Co.,Pommeau,Washington,🥉 Bronze,0,0,0,1,1,1,3,2017,2017,1,East Wenatchee,Washington,USA,Active,https://www.snowdriftcider.com/,https://www.facebook.com/snowdriftcider,https://www.instagram.com/snowdriftciderco/,https://maps.google.com/?cid=18339570792633761066,https://www.yelp.com/biz/snowdrift-cider-east-wenatchee,,https://untappd.com/w/snowdrift-cider-co/8545
2017,Fortified,2 Towns Ciderhouse,2014 Pommeau,Oregon,Judges' Pick,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2017,Fortified,Cidrerie Michel Jodoin,Mistelle Doré,Quebec,Judges' Pick,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2017,Fortified,Reverend Nat's Hard Cider,Wooden Hellfire,Oregon,Judges' Pick,0,0,0,0,0,4,4,2017,2017,1,Portland,Oregon,USA,Inactive,,,,,,,
2018,Heritage,Shield Cider,Organic Demi-Sec,Texas,🥇🥇 Double Gold,0,1,0,0,0,0,1,2018,2018,1,Houston,Texas,USA,Inactive,,,,,,,
2018,Heritage,Cidrerie Michel Jodoin,Cidre Mousseux Rosé,Quebec,🥇 Gold,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2018,Heritage,Vergers de Romilly,Rosé,Normandy,🥈 Silver,0,0,0,1,0,0,1,2018,2018,1,Saint-Germain-du-Pert,Normandy,France,Active,https://vergersderomilly.com/,https://www.facebook.com/romillycidre/,https://www.instagram.com/romillycidre/,https://maps.google.com/?cid=17784069933896314553,,https://www.tripadvisor.com/Attraction_Review-g1009737-d2196474,https://untappd.com/RomillyFrenchCidre
2018,Heritage,Alpenfire Cider,Ember Estate Bitter-Sweet,Washington,🥉 Bronze,0,2,2,1,1,0,6,2018,2022,2,Port Townsend,Washington,USA,Active,https://www.alpenfirecider.com/,https://www.facebook.com/alpenfirecider,https://www.instagram.com/alpenfirecider/,https://maps.google.com/?cid=13194604853315575065,https://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510
2018,Heritage,Chain Yard Cider,Pippin Russet,Nova Scotia,Judges' Pick,0,1,1,2,0,3,7,2018,2019,2,Halifax,Nova Scotia,Canada,Active,https://www.chainyardcider.com/,https://www.facebook.com/chainyardcider/,https://www.instagram.com/chainyardcider/,https://maps.google.com/?cid=4454532663694829560,https://www.yelp.com/biz/chain-yard-urban-cidery-halifax,https://www.tripadvisor.com/Restaurant_Review-g154976-d12547718,https://untappd.com/w/chain-yard-urban-cidery/338806
2018,Heritage,Ragged Hill Cider,Traditional Semi-Dry,Massachusetts,Judges' Pick,0,1,1,0,0,4,6,2018,2020,3,West Brookfield,Massachusetts,USA,Active,https://www.raggedhillcider.com/,https://www.facebook.com/RaggedHillCider/,https://www.instagram.com/raggedhillcider/,https://maps.google.com/?cid=12743756096350248911,https://www.yelp.com/biz/ragged-hill-orchard-west-brookfield,https://www.tripadvisor.com/Attraction_Review-g41900-d13976564,https://untappd.com/w/ragged-hill-cider-company/339946
2018,Heritage,Rootstock Cider & Spirits,2017 Heritage,New York,Judges' Pick,0,0,0,0,0,1,1,2018,2018,1,Williamson,New York,USA,Active,https://www.rootstockciderworks.com/,https://www.facebook.com/RootstockCiderAndSpirits,https://www.instagram.com/rootstockciderandspirits/,https://maps.google.com/?cid=326849638277971533,https://www.yelp.com/biz/apple-country-spirits-williamson,https://www.tripadvisor.com/Attraction_Review-g48892-d4473976,https://untappd.com/w/rootstock-ciderworks/186540
2018,Modern,Castle Hill Cider,2016 Serendipity,Virginia,🥇🥇 Double Gold,2,3,1,0,0,1,7,2018,2023,5,Keswick,Virginia,USA,Active,http://www.castlehillcider.com/,https://www.facebook.com/CastleHillCider,https://www.instagram.com/castlehillcider/,https://maps.google.com/?cid=4112176064200176389,https://www.yelp.com/biz/castle-hill-cider-keswick,https://www.tripadvisor.com/Attraction_Review-g57873-d2359755,https://untappd.com/w/castle-hill-cider/18303
2018,Modern,Rootwood Cider Co.,Lake Effect,Washington,🥇 Gold,2,1,3,0,1,2,9,2018,2024,5,Manson,Washington,USA,Active,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2018,Modern,Lake Chelan Winery,Golden Delicious,Washington,🥈 Silver,0,1,2,2,0,2,7,2018,2023,4,Chelan,Washington,USA,Active,https://lakechelanwinery.com/,https://www.facebook.com/LakeChelanWinery/,https://www.instagram.com/lakechelanwinery/,https://maps.google.com/?cid=14575106688846373159,https://www.yelp.com/biz/lake-chelan-winery-chelan,https://www.tripadvisor.com/Restaurant_Review-g58395-d2291863,https://untappd.com/w/washington-gold-cider/21191
2018,Modern,Portland Cider Company,Sorta Sweet,Oregon,🥉 Bronze,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2018,Modern,Chain Yard Cider,Foundation,Nova Scotia,Judges' Pick,0,1,1,2,0,3,7,2018,2019,2,Halifax,Nova Scotia,Canada,Active,https://www.chainyardcider.com/,https://www.facebook.com/chainyardcider/,https://www.instagram.com/chainyardcider/,https://maps.google.com/?cid=4454532663694829560,https://www.yelp.com/biz/chain-yard-urban-cidery-halifax,https://www.tripadvisor.com/Restaurant_Review-g154976-d12547718,https://untappd.com/w/chain-yard-urban-cidery/338806
2018,Modern,Cidrerie Michel Jodoin,Cidre Mousseux Blanc,Quebec,Judges' Pick,0,4,2,3,0,6,15,2017,2024,4,Rougemont,Quebec,Canada,Active,https://www.micheljodoin.ca/,https://www.facebook.com/CidrerieMichelJodoin/,https://www.instagram.com/cidreriemicheljodoin/,https://maps.google.com/?cid=12740295882599829633,https://www.yelp.com/biz/cidrerie-michel-jodoin-rougemont,https://www.tripadvisor.com/Attraction_Review-g1893510-d2227956,https://untappd.com/w/cidrerie-michel-jodoin/18179
2018,Modern,Lost Giants Cider Company,Dry,Washington,Judges' Pick,0,0,0,0,0,2,2,2018,2022,2,Bellingham,Washington,USA,Active,https://lostgiantscider.com/,https://www.facebook.com/LostGiantsCider,https://www.instagram.com/lostgiantsciderco,https://maps.google.com/?cid=3699889965366654678,https://www.yelp.com/biz/lost-giants-cider-company-bellingham,,https://untappd.com/w/lost-giants-cider-company/395484
2018,Perry,Oliver's Cider and Perry,Classic,Herefordshire,🥇🥇 Double Gold,0,1,0,0,0,0,1,2018,2018,1,Ocle Pychard,Herefordshire,England,Active,https://www.oliversciderandperry.co.uk/,https://www.facebook.com/oliversciderandperry,https://www.instagram.com/tomoliverscider/,https://maps.google.com/?cid=7135495925516207657,,,https://untappd.com/brewery/6568
2018,Perry,Calvados Pierre Huet,Poiré Demi-Sec,Normandy,🥇 Gold,1,0,1,0,0,0,2,2018,2023,2,Cambremer,Normandy,France,Active,https://www.calvados-huet.com/,https://www.facebook.com/calvadosph/,https://www.instagram.com/calvadospierrehuet/,https://maps.google.com/?cid=11210783185501022788,,https://www.tripadvisor.com/Attraction_Review-g672825-d4991781,https://untappd.com/brewery/27537
2018,Perry,Portland Cider Company,Pearfect,Oregon,🥈 Silver,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2018,Perry,Dragon's Head Cider,Perry,Washington,🥉 Bronze,1,2,4,2,1,2,12,2017,2022,4,Vashon,Washington,USA,Active,http://www.dragonsheadcider.com/,,https://www.instagram.com/dragonsheadcider/,https://maps.google.com/?cid=2526574753760904159,https://www.yelp.com/biz/dragons-head-cider-vashon,,https://untappd.com/w/dragons-head-cider/36168
2018,Perry,Argus Cidery,Vinho Pearde,Texas,Judges' Pick,0,0,1,0,0,1,2,2018,2018,1,Austin,Texas,USA,Active,http://www.arguscidery.com/,https://www.facebook.com/arguscidery,https://www.instagram.com/arguscidery/,,,,https://untappd.com/w/argus-cidery/10075
2018,Perry,Conneaut Cellars Winery,Sparkling Perry,Pennsylvania,Judges' Pick,0,0,0,0,1,2,3,2018,2018,1,Conneaut Lake,Pennsylvania,USA,Active,http://www.conneautcellarswinery.com/,https://www.facebook.com/ConneautCellars,,https://maps.google.com/?cid=14378941191336467046,https://www.yelp.com/biz/conneaut-cellars-winery-conneaut-lake-2,https://www.tripadvisor.com/Attraction_Review-g52410-d4454847,https://untappd.com/w/conneaut-cellars-winery/221262
