Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/renaissance-orchards/"">Renaissance Orchards</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidrería-tencai/"">Sidrería TenCai</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sincere-cider/"">Sincere Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/stoic-cider/"">Stoic Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/vins-arista/"">Vins Arista</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/adesanya-mead-microbrewery/"">Adesanya Mead & Microbrewery</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/allagash-brewing-company/"">Allagash Brewing Company</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/kaneb-orchards/"">Kaneb Orchards</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/modales-wines/"">Modales Wines</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/occam-cider/"">Occam Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/palestra-hidromiel/"">Palestra Hidromiel</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/pink-barrel-cellars/"">Pink Barrel Cellars</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-della-chà/"">Sidra Della Chà</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-fanjul/"">Sidra Fanjul</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-insular/"">Sidra Insular</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-riestra/"">Sidra Riestra</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/slaughterhouse-craft/"">Slaughterhouse Craft Cider & Mead</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/spring-hill-cider-works/"">Spring Hill Cider Works</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2024-results/"">2024</a>","<a href=""https://ciderguide.com/glintcap/medalists/treehive/"">Treehive</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/snow-capped-cider/"">Snow Capped Cider</a>",2,5,18,5,30
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/baumans-cider/"">Bauman's Cider</a>",2,8,15,4,29
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/farmhaus-cider-co/"">Farmhaus Cider Co.</a>",0,4,14,8,26
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/seattle-cider-company/"">Seattle Cider Company</a>",4,3,15,2,24
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/2-towns-ciderhouse/"">2 Towns Ciderhouse</a>",3,4,11,6,24
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/twin-pines-orchards-cider-house/"">Twin Pines Orchards & Cider House</a>",0,3,13,7,23
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/thornbury-craft-co/"">Thornbury Craft Co.</a>",3,0,13,4,20
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/gypsy-circus/"">Gypsy Circus</a>",1,1,10,8,20
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/angry-orchard/"">Angry Orchard</a>",1,0,4,15,20
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/haykin-family-cider/"">Haykin Family Cider</a>",0,3,13,4,20
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/uncle-johns/"">Uncle John's</a>",3,1,7,7,18
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/slabtown-cider-co/"">Slabtown Cider Co.</a>",0,2,7,6,15
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/empyrical-orchards-cider/"">Empyrical Orchards & Cider</a>",3,2,8,1,14
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/ravens-moon-craft-cider/"">Raven's Moon Craft Cider</a>",0,0,10,4,14
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/tandem-ciders/"">Tandem Ciders</a>",3,2,7,1,13
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/wooden-gate-cider/"">Wooden Gate Cider</a>",0,1,6,6,13
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/salt-spring-wild-cider/"">Salt Spring Wild Cider</a>",1,0,10,1,12
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/blakes-hard-cider-co/"">Blake's Hard Cider Co.</a>",0,3,5,4,12
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/mountain-west-cider-company/"">Mountain West Cider Company</a>",1,0,6,4,11
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/glacial-till-vineyard-winery/"">Glacial Till Vineyard & Winery</a>",0,0,7,4,11
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/brooklyn-cider-house/"">Brooklyn Cider House</a>",2,0,2,6,10
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/jefferson-county-ciderworks/"">Jefferson County Ciderworks</a>",1,0,8,1,10
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/threadbare-cider/"">Threadbare Cider</a>",0,1,4,5,10
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/sage-bird-ciderworks/"">Sage Bird Ciderworks</a>",1,1,6,1,9
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/1911-established/"">1911 Established</a>",1,1,5,2,9
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/swift-cider/"">Swift Cider</a>",0,0,7,2,9
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/the-cider-farm/"">The Cider Farm</a>",1,1,5,1,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/incline-cider-company/"">Incline Cider Company</a>",1,0,4,3,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/puget-sound-cider-company/"">Puget Sound Cider Company</a>",0,2,6,0,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-vrain-cidery/"">St. Vrain Cidery</a>",0,2,5,1,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/loch-mor-cider-co/"">Loch Mór Cider Co.</a>",0,1,6,1,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/five-maidens-cider-company/"">Five Maidens Cider Company</a>",0,1,4,3,8
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/portland-cider-company/"">Portland Cider Company</a>",1,2,3,1,7
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/thors-hard-cider/"">Thor's Hard Cider</a>",1,1,4,1,7
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-verger-bilodeau/"">Cidrerie Verger Bilodeau</a>",1,0,4,2,7
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/annapolis-cider-company/"">Annapolis Cider Company</a>",0,2,4,1,7
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-fish-cider-co/"">Big Fish Cider Co.</a>",1,1,4,0,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-hill-cellars/"">Cider Hill Cellars</a>",1,1,3,1,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/bee-well-mead-cider/"">Bee Well Mead & Cider</a>",1,0,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-milton/"">Cidrerie Milton</a>",1,0,1,4,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/starcut-ciders/"">Starcut Ciders</a>",0,2,2,2,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/eden-ciders/"">Eden Ciders</a>",0,1,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/minneapolis-cider-company/"">Minneapolis Cider Company</a>",0,0,5,1,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/northville-winery-and-brewing-company/"">Northville Winery and Brewing Company</a>",0,0,5,1,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/mcclures-orchard-winery/"">McClure's Orchard & Winery</a>",0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/stormalong-cider/"">Stormalong Cider</a>",0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/green-bench-brewing-co/"">Green Bench Brewing Co.</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-el-gaitero/"">Sidra El Gaitero</a>",0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/castle-hill-cider/"">Castle Hill Cider</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/beach-bee-meadery/"">Beach Bee Meadery</a>",1,1,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/gowans-heirloom-ciders/"">Gowan's Heirloom Ciders</a>",1,0,4,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/valas-orchard-cider/"">Vala's Orchard Cider</a>",1,0,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/thornapple-brewing-company/"">Thornapple Brewing Company</a>",0,2,2,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/bold-rock-hard-cider/"">Bold Rock Hard Cider</a>",0,1,4,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/california-cider-company/"">California Cider Company</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/eris-brewery-cider-house/"">Eris Brewery & Cider House</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/stem-ciders/"">Stem Ciders</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/vander-mill/"">Vander Mill</a>",0,1,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/original-sin-cider/"">Original Sin Cider</a>",0,0,5,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/phillips-orchards-cider-mill/"">Phillips Orchards & Cider Mill</a>",0,0,5,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/virtue-cider/"">Virtue Cider</a>",0,0,5,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/wild-state-cider/"">Wild State Cider</a>",0,0,5,0,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/ironbark-ciderworks/"">Ironbark Ciderworks</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/lost-boy-cider/"">Lost Boy Cider</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/number-12-cider/"">Number 12 Cider</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/sapsucker-farms-yellow-belly-cidery/"">Sapsucker Farms Yellow Belly Cidery</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/seminary-hill-orchard-cidery/"">Seminary Hill Orchard & Cidery</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/toboggan-brewing-co/"">Toboggan Brewing Co.</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/19-acres-cider-co/"">19 Acres Cider Co.</a>",0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/ernest-cider/"">Ernest Cider</a>",0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/waves-cider-co/"">Waves Cider Co.</a>",0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/fenceline-cider/"">Fenceline Cider</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/avid-cider/"">Avid Cider</a>",0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/colorado-cider-company/"">Colorado Cider Company</a>",2,0,1,1,4
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/yip-cider/"">Yip Cider</a>",1,1,1,1,4
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/papa-moon-vineyards-winery/"">Papa Moon Vineyards & Winery</a>",1,1,0,2,4
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/james-creek-cider-house/"">James Creek Cider House</a>",1,0,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2023-results/"">2023</a>","<a href=""https://ciderguide.com/glintcap/medalists/peats-original-cider/"">Peat's Original Cider</a>",1,0,1,2,4
