Year,Style,Medalist,Entry,Medal,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2023,Cidre de Glace,Domaine de la Galotière,La Galotière Bio 2021,🥈 Argent,Active,"<a href=""https://www.lagalotiere.fr/"">Website</a>","<a href=""https://www.facebook.com/lagalotiere"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3334578271943351430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g608796-d12550194"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-la-galotiere/38855"">Untappd</a>"
2023,AOP Poiré Domfront,Pacory,Pacory Le Doyen 2022,🥈 Argent,Active,"<a href=""https://www.pacory.eu/"">Website</a>","<a href=""https://www.facebook.com/PacoryFermedesGrimaux"">Facebook</a>","<a href=""https://www.instagram.com/pacoryfermedesgrimaux"">Instagram</a>","<a href=""https://maps.google.com/?cid=15821520734729613945"">Google</a>",,"<a href=""https://untappd.com/brewery/32360"">Untappd</a>"
2023,Poiré,Famille Guesdon,Domaine de la Cave Normande Cuvée Tradition 2022,🥇 Or,Active,"<a href=""https://famille-guesdon.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057212210806"">Facebook</a>","<a href=""https://www.instagram.com/lacavenormandeguesdon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13182761816105385497"">Google</a>",,"<a href=""https://untappd.com/w/guesdon-p-re-et-fils/343009"">Untappd</a>"
2023,Poiré,Breton Michel,Bio 2022,🥇 Or,Active,"<a href=""https://www.cidre-bretonmichel.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=12939236238538332078"">Google</a>",,"<a href=""https://untappd.com/w/breton-michel/222629"">Untappd</a>"
2023,Poiré,Ferme des Martellières,Ferme des Martellières Demi-sec 2021,🥇 Or,Active,,"<a href=""https://www.facebook.com/LesMartellieres.ProduitsCidricoles"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=13628777607608573968"">Google</a>",,"<a href=""https://untappd.com/w/les-martellieres/291057"">Untappd</a>"
2023,Poiré,La Cave de la Loterie,Cave de la Loterie Bio 2022,🥈 Argent,Active,"<a href=""https://www.cavedelaloterie.fr/"">Website</a>","<a href=""https://www.facebook.com/cavedelaloterie"">Facebook</a>","<a href=""https://www.instagram.com/cave_de_la_loterie/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14052572828101776269"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g672828-d12674111"">TripAdvisor</a>","<a href=""https://untappd.com/w/cave-de-la-loterie/234216"">Untappd</a>"
2023,Poiré,Ferme du Manoir du Val,Le Manoir du Val Poiré du Pays de la Risle Bio 2022,🥈 Argent,Active,"<a href=""https://www.manoirduval.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=848420197404289170"">Google</a>",,
2023,Poiré,Les Vergers du Chouquet,Bio 2022,🥈 Argent,Active,,,,"<a href=""https://maps.google.com/?cid=4633427283115041645"">Google</a>",,"<a href=""https://untappd.com/w/les-vergers-du-chouquet/50301"">Untappd</a>"
2023,Poiré,Ferme de la Vallée au Tanneur,Ferme de la Vallée au Tanneur Bio 2021,🥈 Argent,Active,,"<a href=""https://www.facebook.com/valleeautanneur"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1292218678865448801"">Google</a>",,"<a href=""https://untappd.com/w/ferme-de-la-vallee-au-tanneur/102219"">Untappd</a>"
2023,Poiré,Famille Guesdon,Domaine de la Cave Normande 2022,🥈 Argent,Active,"<a href=""https://famille-guesdon.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057212210806"">Facebook</a>","<a href=""https://www.instagram.com/lacavenormandeguesdon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13182761816105385497"">Google</a>",,"<a href=""https://untappd.com/w/guesdon-p-re-et-fils/343009"">Untappd</a>"
2023,Poiré,Cidrerie Dujardin,Dujardin 2022,🥈 Argent,Active,"<a href=""http://www.cidres-dujardin.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=10438887429258835490"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-dujardin/20309"">Untappd</a>"
2023,Poiré,Ferme des Martellières,Ferme des Martellières Brut Bio 2022,🥈 Argent,Active,,"<a href=""https://www.facebook.com/LesMartellieres.ProduitsCidricoles"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=13628777607608573968"">Google</a>",,"<a href=""https://untappd.com/w/les-martellieres/291057"">Untappd</a>"
2024,AOP Cidre Cotentin,Cidre Lemasson,Lemasson extra-brut Bio 2022,🥇 Or,Active,"<a href=""https://www.cidre-lemasson.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrelemasson"">Facebook</a>","<a href=""https://www.instagram.com/cidrelemasson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7632467116285948880"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12634286-d6538652"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-lemasson/247290"">Untappd</a>"
2024,AOP Cidre Cotentin,Groualle Frères,Groualle Frères Bio 2023,🥇 Or,Active,,"<a href=""https://www.facebook.com/GROUALLEANTHONY"">Facebook</a>",,,,
2024,AOP Cidre Cotentin,Cidrerie Claids,Cidrerie Claids extra-brut 2023,🥈 Argent,Active,"<a href=""https://www.cidrerieclaids.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrerieclaids/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerieclaids/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16896075272570280949"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-claids/541066"">Untappd</a>"
2024,AOP Cidre Cotentin,Domaine de Rugueville,Domaine de Rugueville brut Bio 2023,🥈 Argent,Active,"<a href=""https://domainederugueville.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057855811467"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8320768846860943756"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g616116-d12491816"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-rugueville/222398"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Ferme Cidricole Desvoye,Tradition Cambremer Bio 2023,🥇 Or,Active,"<a href=""https://www.cidre-calvados-desvoye.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100015340218972"">Facebook</a>","<a href=""https://www.instagram.com/calvados_desvoye/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9466556986578009265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-desvoye/264267"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Zathinoé,Zathinoé Carte Noire Bio 2019,🥇 Or,Active,"<a href=""https://zathinoe.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=2359582709656446462"">Google</a>",,"<a href=""https://untappd.com/w/zathinoe/452758"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Ferme Cidricole Desvoye,Premières douces amères Bio 2023,🥈 Argent,Active,"<a href=""https://www.cidre-calvados-desvoye.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100015340218972"">Facebook</a>","<a href=""https://www.instagram.com/calvados_desvoye/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9466556986578009265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-desvoye/264267"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Manoir de Grandouet,Manoir de Grandouet Cambremer Tradition Bio 2023,🥈 Argent,Active,"<a href=""https://www.manoir-de-grandouet.fr/"">Website</a>","<a href=""https://www.facebook.com/grandval.fr/"">Facebook</a>","<a href=""https://www.instagram.com/manoirdegrandouet/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1664850146101306839"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g672825-d6994534"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18942"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Manoir de Grandouet,La Ferme du Bout du Chemin Bio 2023,🥈 Argent,Active,"<a href=""https://www.manoir-de-grandouet.fr/"">Website</a>","<a href=""https://www.facebook.com/grandval.fr/"">Facebook</a>","<a href=""https://www.instagram.com/manoirdegrandouet/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1664850146101306839"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g672825-d6994534"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18942"">Untappd</a>"
2024,AOP Cidre Pays d'Auge,Zathinoé,Zathinoé Carte Noire Bio 2023,🥈 Argent,Active,"<a href=""https://zathinoe.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=2359582709656446462"">Google</a>",,"<a href=""https://untappd.com/w/zathinoe/452758"">Untappd</a>"
2024,AOP Poiré Domfront,Famille Guesdon,Ancestrale 2022,🥇 Or,Active,"<a href=""https://famille-guesdon.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057212210806"">Facebook</a>","<a href=""https://www.instagram.com/lacavenormandeguesdon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13182761816105385497"">Google</a>",,"<a href=""https://untappd.com/w/guesdon-p-re-et-fils/343009"">Untappd</a>"
2024,AOP Poiré Domfront,Famille Guesdon,Réserve méthode traditionnelle 2021,🥈 Argent,Active,"<a href=""https://famille-guesdon.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057212210806"">Facebook</a>","<a href=""https://www.instagram.com/lacavenormandeguesdon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13182761816105385497"">Google</a>",,"<a href=""https://untappd.com/w/guesdon-p-re-et-fils/343009"">Untappd</a>"
2024,AOP Poiré Domfront,Pacory,Pacory Le Doyen 2023,🥈 Argent,Active,"<a href=""https://www.pacory.eu/"">Website</a>","<a href=""https://www.facebook.com/PacoryFermedesGrimaux"">Facebook</a>","<a href=""https://www.instagram.com/pacoryfermedesgrimaux"">Instagram</a>","<a href=""https://maps.google.com/?cid=15821520734729613945"">Google</a>",,"<a href=""https://untappd.com/brewery/32360"">Untappd</a>"
2024,AOP Poiré Domfront,Pacory,Pacory L'Idéal 2022,🥈 Argent,Active,"<a href=""https://www.pacory.eu/"">Website</a>","<a href=""https://www.facebook.com/PacoryFermedesGrimaux"">Facebook</a>","<a href=""https://www.instagram.com/pacoryfermedesgrimaux"">Instagram</a>","<a href=""https://maps.google.com/?cid=15821520734729613945"">Google</a>",,"<a href=""https://untappd.com/brewery/32360"">Untappd</a>"
2024,Cidre,Ferme Cidricole Desvoye,Ancestral extra-brut Bio 2023,🥇 Or,Active,"<a href=""https://www.cidre-calvados-desvoye.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100015340218972"">Facebook</a>","<a href=""https://www.instagram.com/calvados_desvoye/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9466556986578009265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-desvoye/264267"">Untappd</a>"
2024,Cidre,Ferme du Manoir du Val,Le Manoir du Val Cidre demi-sec du Pays de la Risle Bio 2023,🥇 Or,Active,"<a href=""https://www.manoirduval.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=848420197404289170"">Google</a>",,
2024,Cidre,Ferme Marcotte,Clos du Bourg Bio 2023,🥇 Or,Active,"<a href=""http://marcotte.coop/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057365473102"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=15515441844251158681"">Google</a>",,"<a href=""https://untappd.com/w/ferme-cooperative-marcotte/466175"">Untappd</a>"
2024,Cidre,Famille Guesdon,Tradition 2023,🥇 Or,Active,"<a href=""https://famille-guesdon.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057212210806"">Facebook</a>","<a href=""https://www.instagram.com/lacavenormandeguesdon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13182761816105385497"">Google</a>",,"<a href=""https://untappd.com/w/guesdon-p-re-et-fils/343009"">Untappd</a>"
2024,Cidre,Cidrerie Michel Bréavoine,Michel Bréavoine doux 2023,🥇 Or,Active,"<a href=""https://www.breavoine.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrebreavoine/"">Facebook</a>","<a href=""https://www.instagram.com/cidrebreavoine/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13497264920337240271"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-michel-breavoine/123090"">Untappd</a>"
2024,Cidre,Ferme des Noës,Ferme des Noës Fruité 2022,🥇 Or,Active,"<a href=""https://www.fermedesnoes.com/"">Website</a>",,"<a href=""https://www.instagram.com/fermedesnoes/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16067236232754040277"">Google</a>",,"<a href=""https://untappd.com/w/ferme-des-no-s/72679"">Untappd</a>"
2024,Cidre,Cidrerie Claids,Cidrerie Claids demi-sec 2022,🥈 Argent,Active,"<a href=""https://www.cidrerieclaids.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrerieclaids/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerieclaids/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16896075272570280949"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-claids/541066"">Untappd</a>"
2024,Cidre,Le Costil Rouge,Le Costil Rouge demi-sec Bio 2023,🥈 Argent,Active,,,,"<a href=""https://maps.google.com/?cid=813458325751135495"">Google</a>",,"<a href=""https://untappd.com/w/didier-gilbert/324320"">Untappd</a>"
2024,Cidre,Ferme du Manoir du Val,Les Fermes de Gally Bio 2023,🥈 Argent,Active,"<a href=""https://www.manoirduval.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=848420197404289170"">Google</a>",,
2024,Cidre,Ferme du Manoir du Val,Le Manoir du Val Cidre doux du Pays de la Risle Bio 2023,🥈 Argent,Active,"<a href=""https://www.manoirduval.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=848420197404289170"">Google</a>",,
2024,Cidre,Ferme Marcotte,Clos du Bourg Bio 2023,🥈 Argent,Active,"<a href=""http://marcotte.coop/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100057365473102"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=15515441844251158681"">Google</a>",,"<a href=""https://untappd.com/w/ferme-cooperative-marcotte/466175"">Untappd</a>"
2024,Cidre,Ferme de Cavelande,Ferme de Cavelande Bio 2021,🥈 Argent,Active,"<a href=""https://www.fermedecavelande.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=949032948010559518"">Google</a>",,"<a href=""https://untappd.com/w/ferme-de-cavelande/465256"">Untappd</a>"
2024,Cidre,Le Chai de la Baie,Le Chai de la Baie Summer cider Bio 2023,🥈 Argent,Active,,"<a href=""https://www.facebook.com/jacques.daunay50/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=12654181407242940379"">Google</a>",,"<a href=""https://untappd.com/w/le-chai-de-la-baie/471739"">Untappd</a>"
2024,Cidre,Manoir d'Apreval,Manoir d'Apreval L'Enchanteur Bio 2023,🥈 Argent,Active,"<a href=""https://www.apreval.com/"">Website</a>","<a href=""https://www.facebook.com/manoirdapreval/"">Facebook</a>","<a href=""https://www.instagram.com/manoirdapreval/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10807770520098333687"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2205406-d9715014"">TripAdvisor</a>","<a href=""https://untappd.com/w/manoir-d-apreval/228726"">Untappd</a>"
2024,Cidre,Ferme de la Sapinière,Le Verger du Littoral Bio 2022,🥈 Argent,Active,"<a href=""https://www.producteur-cidre.com/"">Website</a>","<a href=""https://www.facebook.com/fermedelasapiniere/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=13033032790677741913"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1462420-d4961506"">TripAdvisor</a>","<a href=""https://untappd.com/w/ferme-de-la-sapini-re/124296"">Untappd</a>"
2024,Cidre,Ferme des Noës,Ferme des Noës Fruité 2023,🥈 Argent,Active,"<a href=""https://www.fermedesnoes.com/"">Website</a>",,"<a href=""https://www.instagram.com/fermedesnoes/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16067236232754040277"">Google</a>",,"<a href=""https://untappd.com/w/ferme-des-no-s/72679"">Untappd</a>"
2024,Cidre,Domaine de la Galotière,La Galotière brut Bio 2023,🥈 Argent,Active,"<a href=""https://www.lagalotiere.fr/"">Website</a>","<a href=""https://www.facebook.com/lagalotiere"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3334578271943351430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g608796-d12550194"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-la-galotiere/38855"">Untappd</a>"
2024,Cidre,Ferme des Martellières,Les Martellières demi-sec Bio 2023,🥈 Argent,Active,,"<a href=""https://www.facebook.com/LesMartellieres.ProduitsCidricoles"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=13628777607608573968"">Google</a>",,"<a href=""https://untappd.com/w/les-martellieres/291057"">Untappd</a>"
2024,Cidre,Cidrerie Godefroy,Cidrerie Godefroy Cuvée Louise demi-sec 2023,🥈 Argent,Active,"<a href=""https://www.ecomuseeducidre.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=5707167707581907830"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1572450-d3428587"">TripAdvisor</a>","<a href=""https://untappd.com/w/vincent-et-marieclaire-godefroy/207560"">Untappd</a>"
2024,Cidre de Glace,Les Vergers du Quesnay,Les Vergers du Quesnay Bio 2022,🥇 Or,Active,"<a href=""https://www.lesvergersduquesnay.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100058435991351"">Facebook</a>","<a href=""https://www.instagram.com/les_vergers_du_quesnay/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15904214834922492181"">Google</a>",,"<a href=""https://untappd.com/w/les-vergers-du-quesnay/228234"">Untappd</a>"
2024,Cidre de Glace,Domaine des Hauts-Vents,Domaine des Hauts Vents 2023,🥇 Or,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2024,Cidre de Glace,Domaine de la Galotière,La Galotière Bio 2022,🥈 Argent,Active,"<a href=""https://www.lagalotiere.fr/"">Website</a>","<a href=""https://www.facebook.com/lagalotiere"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3334578271943351430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g608796-d12550194"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-la-galotiere/38855"">Untappd</a>"
2024,Cidre du Pays de Caux,Le P'tit Clos Normand,Le P'tit Clos Normand brut Bio 2023,🥇 Or,Active,"<a href=""https://www.boeuf-cidre.com/"">Website</a>","<a href=""https://www.facebook.com/francoisxavier.craquelin/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=13679042805577864069"">Google</a>",,
2024,Cidre du Pays de Caux,Les Normandises du Pradon,Domaine du Pradon brut 2022,🥈 Argent,Active,"<a href=""http://lesnormandisesdupradon.com/"">Website</a>","<a href=""https://www.facebook.com/lesnormandisesdupradon/"">Facebook</a>","<a href=""https://www.instagram.com/lesnormandisesdupradon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5034289693754776537"">Google</a>",,"<a href=""https://untappd.com/w/ferme-du-pradon/228438"">Untappd</a>"
2024,Cidre Rosé,Domaine Duclos Fougeray,Denise L'Amoureuse 2020,🥇 Or,Active,"<a href=""https://www.duclosfougeray.com/"">Website</a>","<a href=""https://www.facebook.com/domaine.duclosfougeray"">Facebook</a>","<a href=""https://www.instagram.com/domaine_duclos_fougeray/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12398185041013701779"">Google</a>",,"<a href=""https://untappd.com/brewery/103532"">Untappd</a>"
2024,Cidre Rosé,Les Vergers de Ducy,Les Vergers de Ducy 2023,🥈 Argent,Active,"<a href=""https://lesvergersdeducy.fr/"">Website</a>","<a href=""https://www.facebook.com/LesVergersdeDucy/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=5658619103463764772"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-ducy/68480"">Untappd</a>"
2024,Cidre Rosé,Cidrerie Dujardin,Dujardin rosé 2023,🥈 Argent,Active,"<a href=""http://www.cidres-dujardin.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=10438887429258835490"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-dujardin/20309"">Untappd</a>"
2024,Cidre Rosé,Le Pressoir d'Or,Le Pressoir d'Or 2023,🥈 Argent,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2024,Cidre Tranquille,Le Pressoir d'Or,Le Pressoir d'Or L'Adoré 2023,🥈 Argent,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2024,IGP Cidre de Normandie,Les Vergers de Ducy,La Flaguerie demi-sec Bio 2023,🥇 Or,Active,"<a href=""https://lesvergersdeducy.fr/"">Website</a>","<a href=""https://www.facebook.com/LesVergersdeDucy/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=5658619103463764772"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-ducy/68480"">Untappd</a>"
2024,IGP Cidre de Normandie,Manoir de Durcet,Manoir de Durcet doux 2023,🥈 Argent,Active,"<a href=""https://www.breton-manoirdedurcet.fr/"">Website</a>","<a href=""https://www.facebook.com/manoirdedurcet/"">Facebook</a>","<a href=""https://www.instagram.com/manoirdedurcetgaec/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3868969713989886200"">Google</a>",,"<a href=""https://untappd.com/w/manoir-de-durcet/399555"">Untappd</a>"
2024,IGP Cidre de Normandie,Le Pressoir d'Or,Le Pressoir d'Or Bio 2023,🥈 Argent,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2024,IGP Cidre de Normandie,Le Pressoir d'Or,Le Pressoir d'Or brut Bio 2023,🥈 Argent,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2024,IGP Cidre de Normandie,Domaine Duclos Fougeray,Denise La Brute Bio 2020,🥈 Argent,Active,"<a href=""https://www.duclosfougeray.com/"">Website</a>","<a href=""https://www.facebook.com/domaine.duclosfougeray"">Facebook</a>","<a href=""https://www.instagram.com/domaine_duclos_fougeray/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12398185041013701779"">Google</a>",,"<a href=""https://untappd.com/brewery/103532"">Untappd</a>"
2024,IGP Cidre de Normandie Pasteurisé,Cidre Viard-Bayeux,Bayeux Cuvée signature doux 2023,🥇 Or,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2024,IGP Cidre de Normandie Pasteurisé,Cidre Écusson,Ecusson doux Bio 2023,🥇 Or,Active,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16717845515481593007"">Google</a>",,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2024,IGP Cidre de Normandie Pasteurisé,Cidre Viard-Bayeux,La Pomme d'Aure doux 2023,🥈 Argent,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2024,IGP Cidre de Normandie Pasteurisé,Cidre Viard-Bayeux,Bayeux Cuvée signature brut 2023,🥈 Argent,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2024,Poiré,Ferme Cidricole Desvoye,Les Marnières Bio 2022,🥇 Or,Active,"<a href=""https://www.cidre-calvados-desvoye.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100015340218972"">Facebook</a>","<a href=""https://www.instagram.com/calvados_desvoye/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9466556986578009265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-desvoye/264267"">Untappd</a>"
2024,Poiré,Le Perrey Picot,Bio 2023,🥇 Or,Active,,"<a href=""https://www.facebook.com/profile.php?id=100060685033668"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6767746835247128514"">Google</a>",,"<a href=""https://untappd.com/w/le-perrey-picot-didier-gautard/371620"">Untappd</a>"
2024,Poiré,Domaine Olivier,Domaine Olivier Bio 2022,🥇 Or,Active,"<a href=""https://www.ledomaineolivier.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=12832839833696798380"">Google</a>",,"<a href=""https://untappd.com/w/domaine-olivier/337350"">Untappd</a>"
2024,Poiré,Les Vergers de Ducy,La Flaguerie Bio 2022,🥈 Argent,Active,"<a href=""https://lesvergersdeducy.fr/"">Website</a>","<a href=""https://www.facebook.com/LesVergersdeDucy/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=5658619103463764772"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-ducy/68480"">Untappd</a>"
