Year,Category,Medalist,Region,Medal,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2022,Cidre de Bretagne IGP Brut,Cidrerie Huby,Brittany,🥇 Or,Active,"<a href=""http://www.cidreriehuby.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriehuby35/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_huby/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14757172260846963924"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-huby/351358"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥈 Argent,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Cidrerie Château Lézergué,Brittany,🥈 Argent,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Cidrerie de Boäl,Brittany,🥈 Argent,Active,"<a href=""https://cidreriedeboal.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11931011628979336491"">Google</a>",,"<a href=""https://untappd.com/w/le-cellier-de-bo-l/215761"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Loïc Raison,Brittany,🥈 Argent,Active,"<a href=""https://www.loicraison.fr/"">Website</a>","<a href=""https://www.facebook.com/CidreLoicRaison/"">Facebook</a>","<a href=""https://www.instagram.com/loicraison/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15768587504697904757"">Google</a>",,"<a href=""https://untappd.com/w/loic-raison/18640"">Untappd</a>"
2022,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥉 Bronze,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2022,Cidre de Bretagne IGP Demi-Sec,Cidrerie Benoit,Brittany,🥇 Or,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2022,Cidre de Bretagne IGP Demi-Sec,Cidrerie Kerné,Brittany,🥈 Argent,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
2022,Cidre de Bretagne IGP Demi-Sec,Maison Kerloïck,Brittany,🥉 Bronze,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥇 Or,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Cidrerie Huby,Brittany,🥇 Or,Active,"<a href=""http://www.cidreriehuby.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriehuby35/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_huby/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14757172260846963924"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-huby/351358"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Cidrerie Kerné,Brittany,🥇 Or,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Les Celliers Associés,Brittany,🥇 Or,Active,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,"<a href=""https://untappd.com/LesCelliersAssocis"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Cidrerie Benoit,Brittany,🥉 Bronze,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2022,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥉 Bronze,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2022,Cidre de Normandie IGP Brut,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2022,Cidre de Normandie IGP Brut,Cidre Viard-Bayeux,Normandy,🥈 Argent,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2022,Cidre de Normandie IGP Brut,Domaine des Hauts-Vents,Normandy,🥉 Bronze,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2022,Cidre de Normandie IGP Demi-Sec,Cidrerie La Ruaudaie,Brittany,🥇 Or,Active,,"<a href=""https://www.facebook.com/Cidrerie.La.Ruaudaie"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=9093489147196571898"">Google</a>",,"<a href=""https://untappd.com/w/la-ruaudaie/92611"">Untappd</a>"
2022,Cidre de Normandie IGP Demi-Sec,Écusson,Île-de-France,🥉 Bronze,Active,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12531232480419391978"">Google</a>",,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2022,Cidre de Normandie IGP Doux,Cidre Viard-Bayeux,Normandy,🥈 Argent,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2022,Cidre de Normandie IGP Doux,Domaine des Hauts-Vents,Normandy,🥈 Argent,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2022,Cidre de Normandie IGP Doux,Cidrerie Michel Bréavoine,Normandy,🥉 Bronze,Active,"<a href=""https://www.breavoine.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrebreavoine/"">Facebook</a>","<a href=""https://www.instagram.com/cidrebreavoine/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13497264920337240271"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-michel-breavoine/123090"">Untappd</a>"
2022,Cidre Fermier Brut,Cidrerie de Rozavern,Brittany,🥇 Or,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
2022,Cidre Fermier Brut,La Maison du Cidre,Brittany,🥇 Or,Active,"<a href=""https://www.museeducidre.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100054446516930"">Facebook</a>","<a href=""https://www.instagram.com/lamaisonducidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8243314023255302765"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-maison-du-cidre/360621"">Untappd</a>"
2022,Cidre Fermier Brut,Domaine des Hauts-Vents,Normandy,🥈 Argent,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2022,Cidre Fermier Brut,Ferme Cidricole Lemercier,Normandy,🥈 Argent,Active,,,,"<a href=""https://maps.google.com/?cid=6251042079124659340"">Google</a>",,"<a href=""https://untappd.com/w/lemercier/281366"">Untappd</a>"
2022,Cidre Fermier Brut,Ferme du Theil,Pays de la Loire,🥉 Bronze,Active,"<a href=""https://www.fermedutheil.com/"">Website</a>","<a href=""https://www.facebook.com/fermedutheil"">Facebook</a>","<a href=""https://www.instagram.com/fermedutheil/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11988918544771126641"">Google</a>",,"<a href=""https://untappd.com/w/gaec-rouland-ferme-du-theli/138309"">Untappd</a>"
2022,Cidre Fermier Brut,Les Vergers de Ducy,Normandy,🥉 Bronze,Active,"<a href=""https://lesvergersdeducy.fr/"">Website</a>","<a href=""https://www.facebook.com/LesVergersdeDucy/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=5658619103463764772"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-ducy/68480"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",Ferme Saint Charles,Pays de la Loire,🥇 Or,Active,"<a href=""https://www.fermesaintcharles.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069349890721"">Facebook</a>","<a href=""https://www.instagram.com/ferme_saint_charles/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3373440369955425792"">Google</a>",,"<a href=""https://untappd.com/w/ferme-saint-charles/416358"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",Ferme du Theil,Pays de la Loire,🥈 Argent,Active,"<a href=""https://www.fermedutheil.com/"">Website</a>","<a href=""https://www.facebook.com/fermedutheil"">Facebook</a>","<a href=""https://www.instagram.com/fermedutheil/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11988918544771126641"">Google</a>",,"<a href=""https://untappd.com/w/gaec-rouland-ferme-du-theli/138309"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",La Ferme des Ruelles,Normandy,🥈 Argent,Active,"<a href=""https://www.fermedesruelles.com/"">Website</a>","<a href=""https://www.facebook.com/fermedesruelles"">Facebook</a>","<a href=""https://www.instagram.com/la_ferme_des_ruelles/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14485040344949359277"">Google</a>","<a href=""https://www.tripadvisor.com/Hotel_Review-g6623129-d6622401"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-ferme-des-ruelles/141983"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",Maison Kerloïck,Brittany,🥈 Argent,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",Cidrerie de Rozavern,Brittany,🥉 Bronze,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
2022,"Cidre Fermier Demi-Sec ",Le Pressoir d'Or,Normandy,🥉 Bronze,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2022,"Cidre Fermier Doux ",Ferme du Theil,Pays de la Loire,🥇 Or,Active,"<a href=""https://www.fermedutheil.com/"">Website</a>","<a href=""https://www.facebook.com/fermedutheil"">Facebook</a>","<a href=""https://www.instagram.com/fermedutheil/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11988918544771126641"">Google</a>",,"<a href=""https://untappd.com/w/gaec-rouland-ferme-du-theli/138309"">Untappd</a>"
2022,"Cidre Fermier Doux ",Domaine des Hauts-Vents,Normandy,🥈 Argent,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2022,"Cidre Fermier Doux ",Ferme Cidricole Lemercier,Normandy,🥉 Bronze,Active,,,,"<a href=""https://maps.google.com/?cid=6251042079124659340"">Google</a>",,"<a href=""https://untappd.com/w/lemercier/281366"">Untappd</a>"
2022,Cidre Pays d'Auge AOP,Ferme de Cutesson,Normandy,🥈 Argent,Active,,,,"<a href=""https://maps.google.com/?cid=14198095900648884855"">Google</a>",,"<a href=""https://untappd.com/w/ferme-de-cutesson/307176"">Untappd</a>"
2022,Poiré Brut,Domaine de la Baudrière,Normandy,🥉 Bronze,Active,"<a href=""https://www.domainedelabaudriere.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=7322244985016209912"">Google</a>",,"<a href=""https://untappd.com/w/patrick-gagneur/74614"">Untappd</a>"
2022,Poiré Doux,Kermorgann,Brittany,🥇 Or,Active,,"<a href=""https://www.facebook.com/poiredebretagne/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16728634547598501219"">Google</a>",,
2022,Poiré Doux,Cidre Fournier,Normandy,🥉 Bronze,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Appie,Île-de-France,🥇 Or,Active,,"<a href=""https://www.facebook.com/appiecidre/"">Facebook</a>","<a href=""https://www.instagram.com/appie.cidre/"">Instagram</a>",,,"<a href=""https://untappd.com/w/appie/214748"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Cidre Séhédic,Brittany,🥇 Or,Active,"<a href=""https://www.cidre-sehedic.fr/"">Website</a>","<a href=""https://www.facebook.com/cidresehedic/"">Facebook</a>","<a href=""https://www.instagram.com/cidresehedic"">Instagram</a>","<a href=""https://maps.google.com/?cid=9273404757209871069"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g672967-d12699265"">TripAdvisor</a>","<a href=""https://untappd.com/cidresehedic"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Cidre Sorre,Brittany,🥇 Or,Active,"<a href=""https://www.cidre-sorre.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieSorre/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriesorre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3277478841126723957"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-sorre/16758"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥈 Argent,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Cidrerie de la Brique,Normandy,🥉 Bronze,Active,"<a href=""https://cidreriedelabrique.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedelaBrique/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedelabrique/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7178427047416068956"">Google</a>",,"<a href=""https://untappd.com/CidreriedeLaBrique"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Brut,Distillerie des Menhirs,Brittany,🥉 Bronze,Active,"<a href=""https://www.distillerie.bzh/"">Website</a>","<a href=""https://www.facebook.com/distillerie.bzh"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedesmenhirs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13168987804989415582"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-des-menhirs/91619"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Demi-Sec,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Demi-Sec,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Demi-Sec,Distillerie des Menhirs,Brittany,🥈 Argent,Active,"<a href=""https://www.distillerie.bzh/"">Website</a>","<a href=""https://www.facebook.com/distillerie.bzh"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedesmenhirs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13168987804989415582"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-des-menhirs/91619"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Demi-Sec,Baïo,Centre-Val de Loire,🥉 Bronze,Active,"<a href=""https://baio28.fr/"">Website</a>","<a href=""https://www.facebook.com/baio28/"">Facebook</a>","<a href=""https://www.instagram.com/baio_off/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6313985933826675426"">Google</a>",,
2023,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Château Lézergué,Brittany,🥉 Bronze,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Cidre Le Brun,Brittany,🥇 Or,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Cidre Écusson,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16717845515481593007"">Google</a>",,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Cidrerie La Ruaudaie,Brittany,🥈 Argent,Active,,"<a href=""https://www.facebook.com/Cidrerie.La.Ruaudaie"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=9093489147196571898"">Google</a>",,"<a href=""https://untappd.com/w/la-ruaudaie/92611"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Maison Bellot,Grand Est,🥈 Argent,Active,"<a href=""https://maisonbellot.com/"">Website</a>","<a href=""https://www.facebook.com/maisonbellot/"">Facebook</a>","<a href=""https://www.instagram.com/maisonbellot"">Instagram</a>","<a href=""https://maps.google.com/?cid=10414608226999711696"">Google</a>",,"<a href=""https://untappd.com/w/cidrerue-bellot/6107"">Untappd</a>"
2023,Cidre Artisanal ou de Marque Doux,Cidres Nicol,Brittany,🥉 Bronze,Active,"<a href=""https://www.cidres-nicol.bzh/"">Website</a>","<a href=""https://www.facebook.com/CidresNicol"">Facebook</a>","<a href=""https://www.instagram.com/la_cidrerie_nicol/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3722769551030161998"">Google</a>",,"<a href=""https://untappd.com/CidrerieNICOL"">Untappd</a>"
2023,Cidre Cornouaille AOP,Cidrerie Melenig,Brittany,🥉 Bronze,Active,,,"<a href=""https://www.instagram.com/cidremelenig/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10374518201153439760"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g6922089-d7330818"">TripAdvisor</a>","<a href=""https://untappd.com/CidrerieMelenig"">Untappd</a>"
2023,Cidre de Bretagne IGP Brut,Cidrerie La Ruaudaie,Brittany,🥇 Or,Active,,"<a href=""https://www.facebook.com/Cidrerie.La.Ruaudaie"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=9093489147196571898"">Google</a>",,"<a href=""https://untappd.com/w/la-ruaudaie/92611"">Untappd</a>"
2023,Cidre de Bretagne IGP Brut,Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2023,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥈 Argent,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2023,Cidre de Bretagne IGP Brut,Cidrerie Des Terroirs,Brittany,🥉 Bronze,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
