Year,Style,Medalist,Entry,Region,Award,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2023,Botanical Hopped,Meriwether Cider Company,Hop Shot,Idaho,🥈 Silver,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316
2023,Botanical Hopped,Cedar Draw Cider,Imperial Citra Kissed,Idaho,🥉 Bronze,https://www.cedardrawcider.com/,https://www.facebook.com/cedardrawcider,https://www.instagram.com/cedardrawcider/,https://maps.google.com/?cid=3792911876978867046,,,https://untappd.com/CedarDrawCider
2023,Botanical Herbed,2 Towns Ciderhouse,The Baddie,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Botanical Herbed,Finnriver Farm & Cidery,Lavender Black Currant,Washington,🥈 Silver,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2023,Botanical Herbed,Shuswap Cider Company,Lavender Honey,British Columbia,🥉 Bronze,https://shuswapcider.com/,https://www.facebook.com/shuswapcider,https://www.instagram.com/shuswapcider/,https://maps.google.com/?cid=7673276959575565826,,,https://untappd.com/w/shuswap-cider-co/503328
2023,Botanical Spiced,Swift Cider,Pineapple Mai Tai,Oregon,🥇 Gold,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2023,Botanical Spiced,Seattle Cider Company,Pumpkin Spice,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2023,Botanical Spiced,Incline Cider Company,Cucumber Jalapeno,Washington,🥉 Bronze,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2023,Specialty Fortified,Runcible Cider,Ore No. 001,Oregon,🥇 Gold,https://www.runciblecider.com/,https://www.facebook.com/runciblecider/,https://www.instagram.com/runciblecider/,https://maps.google.com/?cid=15182592417091165603,https://www.yelp.com/biz/runcible-cider-mosier-2,,https://untappd.com/w/runcible-cider/332214
2023,Specialty Fortified,Sea Cider Farm & Ciderhouse,Pomona,British Columbia,🥈 Silver,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2023,Specialty Fortified,Alpenfire Cider,Apple Mistelle #2 | Estate Blend,Washington,🥉 Bronze,https://www.alpenfirecider.com/,https://www.facebook.com/alpenfirecider,https://www.instagram.com/alpenfirecider/,https://maps.google.com/?cid=13194604853315575065,https://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510
2023,Specialty Low Alcohol/Alcohol Removed,2 Towns Ciderhouse,N/A Pacific Pineapple Cider,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Specialty Low Alcohol/Alcohol Removed,Heartland Ciderworks,The Little Apple,Oregon,🥈 Silver,,https://www.facebook.com/HeartlandCiderworks,https://www.instagram.com/heartland_ciderworks/,,,,https://untappd.com/HeartlandCiderworks
2023,Specialty Low Alcohol/Alcohol Removed,Bauman's Cider,Light Cider,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Specialty Other,Cedar Draw Cider,Sour Empress,Idaho,🥇 Gold,https://www.cedardrawcider.com/,https://www.facebook.com/cedardrawcider,https://www.instagram.com/cedardrawcider/,https://maps.google.com/?cid=3792911876978867046,,,https://untappd.com/CedarDrawCider
2023,Specialty Other,2 Towns Ciderhouse,Plum As You Are,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2023,Specialty Other,2 Towns Ciderhouse,Hollow Jack,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,High-Tannin Ciders - Dry,Bauman's Cider,Endless Harvest,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,High-Tannin Ciders - Dry,Victoria Cider Co.,Keeved,British Columbia,🥈 Silver,https://www.victoriaciderco.ca/,https://www.facebook.com/victoriaciderco,https://www.instagram.com/victoriaciderco/,https://maps.google.com/?cid=4973668223480997484,https://www.yelp.ca/biz/victoria-cider-north-saanich,https://www.tripadvisor.com/Attraction_Review-g154945-d24170707,https://untappd.com/w/victoria-cider-co/523117
2024,High-Tannin Ciders - Dry,Kristof Farms Cider,Orchard Cider,Oregon,🥈 Silver,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2024,High-Tannin Ciders - Dry,Stray Cider,The Wild Kindness,Oregon,🥉 Bronze,,,https://www.instagram.com/straycider/,,,,https://untappd.com/w/stray-cider/538425
2024,High-Tannin Ciders - Sweet,Puget Sound Cider Company,Virginia Crabapple,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2024,High-Tannin Ciders - Sweet,Renaissance Orchards,Keeved Cider,Washington,🥈 Silver,https://renaissanceorchards.com/,https://www.facebook.com/RenaissanceOrchardsCider/,https://www.instagram.com/renaissanceorchards/,https://maps.google.com/?cid=8299199662211416163,,,https://untappd.com/RenaissanceOrchards
2024,High-Tannin Ciders - Sweet,Sea Cider Farm & Ciderhouse,Bittersweet,British Columbia,🥉 Bronze,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2024,Low-Tannin Ciders - Dry,Seattle Cider Company,City Fruit 2023,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Low-Tannin Ciders - Dry,Finnriver Farm & Cidery,Finnriver Dry,Washington,🥈 Silver,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2024,Low-Tannin Ciders - Dry,Bauman's Cider,Pet Mac,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Low-Tannin Ciders - Dry,Portland Cider Company,Kinda Dry,Oregon,🥈 Silver,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Low-Tannin Ciders - Dry,Bauman's Cider,Clyde’s Dry,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Low-Tannin Ciders - Sweet,Seattle Cider Company,Odyssey,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Low-Tannin Ciders - Sweet,2 Towns Ciderhouse,Original Cosmic Crisp,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Low-Tannin Ciders - Sweet,Cockrell Cider Farm,Original,Washington,🥉 Bronze,http://www.cockrellbrewing.com/,https://www.facebook.com/cockrellcider/,https://www.instagram.com/cockrellhardcider,https://maps.google.com/?cid=6832353082997005018,https://www.yelp.com/biz/cockrell-brewing-puyallup,https://www.tripadvisor.com/Attraction_Review-g58693-d13155999,https://untappd.com/w/cockrell-brewing/157444
2024,Fruit Co-Fermented,Shuswap Cider Company,Blueberry,British Columbia,🥇 Gold,https://shuswapcider.com/,https://www.facebook.com/shuswapcider,https://www.instagram.com/shuswapcider/,https://maps.google.com/?cid=7673276959575565826,,,https://untappd.com/w/shuswap-cider-co/503328
2024,Fruit Co-Fermented,2 Towns Ciderhouse,Made Marion,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Fruit Co-Fermented,Puget Sound Cider Company,Apple Pear,Washington,🥉 Bronze,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2024,Fruit Co-Fermented,Idol Cider House,Cidre Rouge,Oregon,🥉 Bronze,https://idyll-acres.com/,,https://www.instagram.com/idol_cider_house/,,,,https://untappd.com/IdolCiderHouse
2024,Fruit Post-Fermentation Addition - Dry,Empyrical Orchard & Cidery,Inversion,Washington,🥇 Gold,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2024,Fruit Post-Fermentation Addition - Dry,Barmann Cellars,Big Bertha,Washington,🥈 Silver,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2024,Fruit Post-Fermentation Addition - Dry,19 Acres Cider Co.,Yuzu Plum,Oregon,🥉 Bronze,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2024,Fruit Post-Fermentation Addition - Sweet,Avid Cider,Dragon Fruit,Oregon,🥇 Gold,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2024,Fruit Post-Fermentation Addition - Sweet,2 Towns Ciderhouse,Tropical Cosmic Crisp,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Fruit Post-Fermentation Addition - Sweet,Incline Cider Company,White Peach,Washington,🥈 Silver,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2024,Fruit Post-Fermentation Addition - Sweet,Avid Cider,Pineapple Mango,Oregon,🥉 Bronze,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2024,Red Fleshed,Bauman's Cider,Mountain Rose SV,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Red Fleshed,Union Hill Cider Co.,Redheart,Washington,🥈 Silver,https://www.unionhillciderco.com/,https://www.facebook.com/UnionHillCiderCo/,https://www.instagram.com/unionhillciderco/,https://maps.google.com/?cid=15999164221517255413,https://www.yelp.com/biz/union-hill-cider-east-wenatchee,,https://untappd.com/UnionHillCiderCo
2024,Red Fleshed,Lost Giants Cider Company,Rosé,Washington,🥉 Bronze,https://lostgiantscider.com/,https://www.facebook.com/LostGiantsCider,https://www.instagram.com/lostgiantsciderco,https://maps.google.com/?cid=3699889965366654678,https://www.yelp.com/biz/lost-giants-cider-company-bellingham,,https://untappd.com/w/lost-giants-cider-company/395484
2024,Single Varietal,Rootwood Cider Co.,Golden Russet,Washington,🥇 Gold,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2024,Single Varietal,Bauman's Cider,Stoke Red SV,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Single Varietal,Bauman's Cider,Kingston Black,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Wood / Oaked,Union Hill Cider Co.,Wildwood,Washington,🥇 Gold,https://www.unionhillciderco.com/,https://www.facebook.com/UnionHillCiderCo/,https://www.instagram.com/unionhillciderco/,https://maps.google.com/?cid=15999164221517255413,https://www.yelp.com/biz/union-hill-cider-east-wenatchee,,https://untappd.com/UnionHillCiderCo
2024,Wood / Oaked,2 Towns Ciderhouse,The Bad Apple,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Wood / Oaked,Victoria Cider Co.,Port,British Columbia,🥉 Bronze,https://www.victoriaciderco.ca/,https://www.facebook.com/victoriaciderco,https://www.instagram.com/victoriaciderco/,https://maps.google.com/?cid=4973668223480997484,https://www.yelp.ca/biz/victoria-cider-north-saanich,https://www.tripadvisor.com/Attraction_Review-g154945-d24170707,https://untappd.com/w/victoria-cider-co/523117
2024,High-Tannin Perries,Double Mountain Brewery & Cidery,Little Martha Old World Perry,Oregon,🥈 Silver,http://www.doublemountainbrewery.com/,https://www.facebook.com/doublemountainbrewery,https://www.instagram.com/doublemountain,https://maps.google.com/?cid=2446696276607943242,https://www.yelp.com/biz/double-mountain-brewery-hood-river,https://www.tripadvisor.com/Restaurant_Review-g51909-d2186972,https://untappd.com/w/double-mountain-brewery-taproom/462
2024,High-Tannin Perries,Empyrical Orchard & Cidery,Archive Perry,Washington,🥉 Bronze,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2024,Low-Tannin Perries,Nashi Orchards,2023 Perry,Washington,🥇 Gold,http://www.nashiorchards.com/,https://www.facebook.com/nashiorchards,https://www.instagram.com/nashi_orchards/,https://maps.google.com/?cid=12360902013052761069,https://www.yelp.com/biz/nashi-orchards-winery-vashon,https://www.tripadvisor.com/Attraction_Review-g58805-d9564025,https://untappd.com/w/nashi-orchards/113169
2024,Low-Tannin Perries,Shuswap Cider Company,Perry,British Columbia,🥈 Silver,https://shuswapcider.com/,https://www.facebook.com/shuswapcider,https://www.instagram.com/shuswapcider/,https://maps.google.com/?cid=7673276959575565826,,,https://untappd.com/w/shuswap-cider-co/503328
2024,Low-Tannin Perries,Yonder Cider,Barrel Aged Perry,Washington,🥉 Bronze,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2024,Botanical - Herbed,Endless Orchard Cider,Boundless Blueberry-Basil,Washington,🥇 Gold,https://endlessorchardcider.com/,https://www.facebook.com/endlessorchardcider,https://www.instagram.com/endlessorchardcider,https://maps.google.com/?cid=8631759352853643868,,,https://untappd.com/w/endless-orchard-hard-pressed-cider/554146
2024,Botanical - Herbed,La Familia Cider Company,Jamaica,Oregon,🥈 Silver,https://lafamiliacider.com/,https://www.facebook.com/lafamiliacider/,https://www.instagram.com/lafamiliacider/,https://maps.google.com/?cid=3685332940132306085,https://www.yelp.com/biz/la-familia-cider-salem,https://www.tripadvisor.com/Restaurant_Review-g52053-d23878155,https://untappd.com/LaFamiliaCider
2024,Botanical - Herbed,Bauman's Cider,Strawberry Mojito,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Botanical - Hopped,Seattle Cider Company,Mixtape,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Botanical - Hopped,Highpoint Cider,Tram-Line,Idaho,🥈 Silver,https://highpointcider.com/,https://www.facebook.com/Highpointcider/,https://www.instagram.com/highpointcider/,https://maps.google.com/?cid=12149721453883945516,,,https://untappd.com/Highpoint_Cider
2024,Botanical - Hopped,Cockrell Cider Farm,Hop 'n Cider,Washington,🥉 Bronze,http://www.cockrellbrewing.com/,https://www.facebook.com/cockrellcider/,https://www.instagram.com/cockrellhardcider,https://maps.google.com/?cid=6832353082997005018,https://www.yelp.com/biz/cockrell-brewing-puyallup,https://www.tripadvisor.com/Attraction_Review-g58693-d13155999,https://untappd.com/w/cockrell-brewing/157444
2024,Botanical - Spiced,Shuswap Cider Company,Fireside Spice,British Columbia,🥇 Gold,https://shuswapcider.com/,https://www.facebook.com/shuswapcider,https://www.instagram.com/shuswapcider/,https://maps.google.com/?cid=7673276959575565826,,,https://untappd.com/w/shuswap-cider-co/503328
2024,Botanical - Spiced,Rootwood Cider Co.,Golden Ghost,Washington,🥈 Silver,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2024,Botanical - Spiced,Cockrell Cider Farm,Devil ‘n Cider,Washington,🥉 Bronze,http://www.cockrellbrewing.com/,https://www.facebook.com/cockrellcider/,https://www.instagram.com/cockrellhardcider,https://maps.google.com/?cid=6832353082997005018,https://www.yelp.com/biz/cockrell-brewing-puyallup,https://www.tripadvisor.com/Attraction_Review-g58693-d13155999,https://untappd.com/w/cockrell-brewing/157444
2024,Specialty - Fortified,2 Towns Ciderhouse,2020 Pommeau,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Specialty - Fortified,19 Acres Cider Co.,Pommeau,Oregon,🥈 Silver,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2024,Specialty - Fortified,Yonder Cider,Pommeau,Washington,🥉 Bronze,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2024,Specialty - Other,2 Towns Ciderhouse,"Red Plum, Cherry & Amburana Wood",Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Specialty - Other,Peak Light Cider Company,Orchard Reserve Quince Cider,Oregon,🥈 Silver,https://peaklightcider.com/,https://www.facebook.com/peaklightcider,https://www.instagram.com/peaklightcider/,https://maps.google.com/?cid=10958770531628316703,,,https://untappd.com/PeakLightCider
2024,Specialty - Low Alcohol / Alcohol Removed,Kristof Farms Cider,Whisper,Oregon,🥇 Gold,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2024,Specialty - Low Alcohol / Alcohol Removed,Seattle Cider Company,Vivid Tart Apple,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Specialty - Low Alcohol / Alcohol Removed,Seattle Cider Company,Vivid Fresh Peach,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
