ID,Year,Category,Award,Medalist_Original,Entry,Region,Country,Region_Original,WID,Status,Medalist,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude,Transparency
64,2016,Spiced,🥉 Bronze,Seattle Cider Company,Three Pepper,Washington,United States,Washington,553,Active,Seattle Cider Company,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923,47.560327,-122.337605,0
65,2016,Spiced,🥉 Bronze,Ciderboys Hard Cider,Mad Bark,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
66,2016,Wood-Aged,🥇 Gold,Sapsucker Farms,Yellow Belly Barrel Aged,Minnesota,United States,Minnesota,545,Active,Sapsucker Farms Yellow Belly Cidery,https://www.sapsuckerfarms.com/,https://www.facebook.com/YellowBellyCider/,https://www.instagram.com/sapsuckerfarms/,https://maps.google.com/?cid=10529182272851607589,https://www.yelp.com/biz/sapsucker-farms-yellow-belly-cidery-mora,https://www.tripadvisor.com/Attraction_Review-g43337-d15594799,https://untappd.com/w/sapsucker-farms/187535,45.8970174,-93.152247,0
67,2016,Wood-Aged,🥈 Silver,Urban Tree Hard Cider,Barrel Age,Georgia,United States,Georgia,661,Active,Urban Tree Hard Cider,https://urbantreecidery.com/,https://www.facebook.com/UrbanTreeCider/,https://www.instagram.com/urbantreecider/,,,,https://untappd.com/w/urban-tree-cidery/260157,33.794905,-84.414797,0
68,2016,Wood-Aged,🥉 Bronze,Vermont Cider Company,Wassail,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
69,2016,Specialty,🥇 Gold,Citizen Cider,Dirty Mayor,Vermont,United States,Vermont,199,Active,Citizen Cider,https://www.citizencider.com/,https://www.facebook.com/citizencider,https://www.instagram.com/citizencider/,https://maps.google.com/?cid=705537445817027258,https://www.yelp.com/biz/citizen-cider-burlington,https://www.tripadvisor.com/Restaurant_Review-g57201-d6924616,https://untappd.com/w/citizen-cider/24209,44.470722,-73.214282,0
70,2016,Specialty,🥈 Silver,Angry Orchard Cider Company,The Old Fashioned,New York,United States,Massachusetts,87,Active,Angry Orchard,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://maps.google.com/?cid=17467507983407382578,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,41.587128,-74.221692,0
71,2016,Specialty,🥉 Bronze,Spirit Tree Estate Cidery,Pumpkin Cider,Ontario,Canada,Canada,835,Active,Spirit Tree Estate Cidery,https://spirittreecider.com/,https://www.facebook.com/spirittreecider/,https://www.instagram.com/spirittreecider/,https://maps.google.com/?cid=4800485022282341419,https://www.yelp.com/biz/spirit-tree-estate-cidery-caledon,https://www.tripadvisor.com/Attraction_Review-g671618-d2173333,https://untappd.com/w/spirit-tree-estate-cidery/14271,43.757858,-79.9424878,0
72,2016,Unlimited,🥇 Gold,Bold Rock Cider,Virgina Apple,North Carolina,United States,Virginia,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
73,2016,Unlimited,🥈 Silver,Samuel Smiths,Organic Cider,North Yorkshire,England,England,3342,Active,Samuel Smith's Brewery,https://samuelsmithsbrewery.co.uk/,https://www.facebook.com/samuelsmithsbrewery/,https://www.instagram.com/samuelsmithsbrewery/,https://maps.google.com/?cid=15178745194059809638,,,https://untappd.com/SamuelSmiths,53.883796,-1.261378,0
74,2016,Unlimited,🥉 Bronze,Samuel Smiths,Organic Perry,North Yorkshire,England,England,3342,Active,Samuel Smith's Brewery,https://samuelsmithsbrewery.co.uk/,https://www.facebook.com/samuelsmithsbrewery/,https://www.instagram.com/samuelsmithsbrewery/,https://maps.google.com/?cid=15178745194059809638,,,https://untappd.com/SamuelSmiths,53.883796,-1.261378,0
75,2016,Anything Goes,🥇 Gold,Cidergeist,Brett,Ohio,United States,Ohio,515,Active,Rhinegeist Brewery,https://rhinegeist.com/,https://www.facebook.com/rhinegeist,https://www.instagram.com/rhinegeist/,https://maps.google.com/?cid=4624817204033581156,https://www.yelp.com/biz/rhinegeist-brewery-cincinnati,https://www.tripadvisor.com/Attraction_Review-g60993-d8618371,https://untappd.com/w/rhinegeist-brewery/69953,39.117266,-84.520101,0
76,2016,Anything Goes,🥈 Silver,2 Towns Ciderhouse,2014 Afton Field,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
77,2016,Anything Goes,🥉 Bronze,Angry Orchard Cider Company,Angry Orchard Strawman,New York,United States,Massachusetts,87,Active,Angry Orchard,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://maps.google.com/?cid=17467507983407382578,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,41.587128,-74.221692,0
78,2017,New World Cider,🥇 Gold,Niagara College Teaching Winery,Cider 101,Ontario,Canada,Canada,812,Active,Niagara College Teaching Winery,https://www.ncteachingwinery.ca/,https://www.facebook.com/nctwinery/,https://www.instagram.com/nctwinery/,https://maps.google.com/?cid=2529664632400053188,https://www.yelp.com/biz/niagara-college-teaching-winery-niagara-on-the-lake,https://www.tripadvisor.com/Attraction_Review-g154999-d2414360,https://untappd.com/w/niagara-college-teaching-winery/390649,43.150451,-79.165647,0
79,2017,New World Cider,🥈 Silver,Virtue Cider,Michigan Brut,Michigan,United States,Michigan,63,Active,Virtue Cider,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,https://maps.google.com/?cid=8731167836057791034,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,42.57688,-86.15187,0
80,2017,New World Cider,🥉 Bronze,White Winter Winery,Northern Highlands Hard Cider,Wisconsin,United States,Wisconsin,681,Active,White Winter Winery,https://whitewinter.com/,https://www.facebook.com/WhiteWinterWinery/,,https://maps.google.com/?cid=13642608818447326025,https://www.yelp.com/biz/white-winter-winery-iron-river,https://www.tripadvisor.com/Attraction_Review-g59986-d2457860,https://untappd.com/w/white-winter-winery/1359,46.565581,-91.418129,0
81,2017,English Cider,🥇 Gold,Winesellers Ltd,Dunkertons Dry CIder,Herefordshire,England,United Kingdon,1133,Active,Dunkertons Cider and Perry,https://www.dunkertonscider.co.uk/,https://www.facebook.com/dunkertonsorganiccider/,https://www.instagram.com/dunkertonscider/,https://maps.google.com/?cid=4719921113153419800,,,https://untappd.com/brewery/12988,51.8771374,-2.0279869,0
82,2017,English Cider,🥈 Silver,Vermont Cider Company,Magners Original Cider,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
83,2017,English Cider,🥉 Bronze,Portland Cider Company,Union Jack,Oregon,United States,Oregon,490,Active,Portland Cider Company,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260,45.415288,-122.572714,0
84,2017,New World Perry,🥇 Gold,Portland Cider Company,Pearfect Perry,Oregon,United States,Oregon,490,Active,Portland Cider Company,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260,45.415288,-122.572714,0
85,2017,Traditional Perry,🥇 Gold,Cidrerie Daufresne,Daufresne Poire Cidre,Normandy,France,France,2178,Active,Domaine des 5 D,http://cidreriedaufresne.com/,https://www.facebook.com/profile.php?id=100069411953752,,https://maps.google.com/?cid=8401719320995507859,,,https://untappd.com/CidrerieDaufresne,49.1786404,0.2045199,0
86,2017,Traditional Perry,🥈 Silver,Angry Orchard Cider Company,Angry Orchard Perry,New York,United States,New York,87,Active,Angry Orchard,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://maps.google.com/?cid=17467507983407382578,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,41.587128,-74.221692,0
87,2017,Traditional Perry,🥉 Bronze,Dunkerton's,Dunkertons Perry(Organic),Herefordshire,England,England,1133,Active,Dunkertons Cider and Perry,https://www.dunkertonscider.co.uk/,https://www.facebook.com/dunkertonsorganiccider/,https://www.instagram.com/dunkertonscider/,https://maps.google.com/?cid=4719921113153419800,,,https://untappd.com/brewery/12988,51.8771374,-2.0279869,0
88,2017,New England Cider,🥇 Gold,Heritage Estate Winery & Cidery,Heirloom Apple Cider,Ontario,Canada,Canada,790,Active,Heritage Estate Winery & Cidery,https://heritageestate.ca/,https://www.facebook.com/estateheritage/,https://www.instagram.com/estateheritage/,https://maps.google.com/?cid=9239224592277777662,,https://www.tripadvisor.com/Attraction_Review-g154980-d11864452,https://untappd.com/w/heritage-estate-winery-cidery/281135,44.421019,-79.643167,0
89,2017,New England Cider,🥈 Silver,Angry Orchard Cider Company,Walden Hollow,New York,United States,New York,87,Active,Angry Orchard,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://maps.google.com/?cid=17467507983407382578,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,41.587128,-74.221692,0
90,2017,New England Cider,🥉 Bronze,2 Towns Ciderhouse,Bad Apple,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
91,2017,Fruit,🥇 Gold,California Cider Company,Ace Perry Hard Cider,California,United States,California,179,Active,ACE Cider,http://www.acecider.com/,https://www.facebook.com/AceCider,https://www.instagram.com/acecider/,,https://www.yelp.com/biz/ace-premium-hard-ciders-sebastopol,https://www.tripadvisor.com/Attraction_Review-g33069-d3626497,https://untappd.com/w/ace-cider-the-california-cider-company/331,38.423506,-122.849754,0
92,2017,Fruit,🥈 Silver,Garage D'or Ciders,Hail Storm,Ontario,Canada,Canada,789,Inactive,Garage D'or Ciders,,,,,,,,43.045335,-79.285449,1
93,2017,Fruit,🥉 Bronze,Ciderboys Cider Co.,Ciderboys Peach County,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
94,2017,Pineapple,🥇 Gold,Schilling Cider,Passport,Washington,United States,Washington,550,Active,Schilling Cider,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413,47.347243,-122.233995,0
95,2017,Pineapple,🥈 Silver,Florida Beer Company,Carebe Tropical Hard Cider Pineapple,Florida,United States,Florida,2252,Active,Caribé Tropical Hard Cider,https://caribbreweryusa.com/,https://www.facebook.com/people/Carib-Brewery-USA/100071513900968/,,https://maps.google.com/?cid=5794166466253271261,https://www.yelp.com/biz/carib-brewery-usa-cape-canaveral,,https://untappd.com/floridabeer,28.3989852,-80.6114347,0
96,2017,Pineapple,🥉 Bronze,Ciderboy Cider Co.,Ciderboys Pineapple Hula,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
97,2017,Pineapple,🥉 Bronze,Turquoise Barn Cider,Apple Pineapple Hard Cider,California,United States,California,651,Active,Turquoise Barn Cider,http://www.turquoisebarncider.com/,https://www.facebook.com/turquoisebarncider,https://www.instagram.com/turquoisebarncider/,https://maps.google.com/?cid=11982641167925504503,https://www.yelp.com/biz/turquoise-barn-cider-ramona,,https://untappd.com/w/turquoise-barn-cider/210564,33.052195,-116.874474,0
98,2017,Cherry,🥇 Gold,Urban Tree Hard Cider,Wild On Cherry,Georgia,United States,Georgia,661,Active,Urban Tree Hard Cider,https://urbantreecidery.com/,https://www.facebook.com/UrbanTreeCider/,https://www.instagram.com/urbantreecider/,,,,https://untappd.com/w/urban-tree-cidery/260157,33.794905,-84.414797,0
99,2017,Cherry,🥈 Silver,Virtue Cider,Seedling Orchard Schaerbeek,Michigan,United States,Michigan,63,Active,Virtue Cider,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,https://maps.google.com/?cid=8731167836057791034,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,42.57688,-86.15187,0
100,2017,Cherry,🥉 Bronze,Cider House of Wisconsin,Cherry Flight,Wisconsin,United States,Wisconsin,1804,Inactive,Cider House of Wisconsin,,,,,,,,42.982849,-89.329972,1
101,2017,Cherry,🥉 Bronze,Citizen Cider,Companion,Vermont,United States,Vermont,199,Active,Citizen Cider,https://www.citizencider.com/,https://www.facebook.com/citizencider,https://www.instagram.com/citizencider/,https://maps.google.com/?cid=705537445817027258,https://www.yelp.com/biz/citizen-cider-burlington,https://www.tripadvisor.com/Restaurant_Review-g57201-d6924616,https://untappd.com/w/citizen-cider/24209,44.470722,-73.214282,0
102,2017,Fruit and Berry,🥇 Gold,Ciderboys Cider Co.,Ciderboys Strawberry Magic,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
103,2017,Fruit and Berry,🥈 Silver,Ciderboys Cider Co.,Ciderboys Cranberry Road,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
