ID,Year,Medal,Place,Medal_Order,WID,Entrant_Original,Entrant,Entrant_2023,Entry,Style,Crosswalk,Crosswalk_Code
8070,2023,🏆 BEST IN CLASS,2nd Place,1,866,Yip Cider,Yip Cider,Yip Cider,Golden Dry,Heritage Cider - Dry,Heritage Cider,C
7696,2023,🏆 BEST IN CLASS,3rd Place,1,889,Sage Bird Ciderworks,Sage Bird Ciderworks,Sage Bird Ciderworks,Virginia Hewes Crab,Heritage Cider - Dry,Heritage Cider,C
7063,2023,🥇 GOLD,,2,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Cider Maker's Choice #10,Heritage Cider - Dry,Heritage Cider,C
7064,2023,🥇 GOLD,,2,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Cider Maker's Choice #8,Heritage Cider - Dry,Heritage Cider,C
7065,2023,🥇 GOLD,,2,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Crab Medley,Heritage Cider - Dry,Heritage Cider,C
7129,2023,🥇 GOLD,,2,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Market Cider,Heritage Cider - Dry,Heritage Cider,C
7132,2023,🥇 GOLD,,2,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Orchard Select #4,Heritage Cider - Dry,Heritage Cider,C
7172,2023,🥇 GOLD,,2,127,Big Fish Cider Co.,Big Fish Cider Co.,Big Fish Cider Co.,Harrison,Heritage Cider - Dry,Heritage Cider,C
7184,2023,🥇 GOLD,,2,136,Black Diamond Farm,Black Diamond Cider,Black Diamond Cider,2021 Redfield / Wickson Crab,Heritage Cider - Dry,Heritage Cider,C
7195,2023,🥇 GOLD,,2,10,Blake's Hard Cider,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Gold Rush,Heritage Cider - Dry,Heritage Cider,C
7249,2023,🥇 GOLD,,2,175,Buskey Cider,Buskey Cider,Buskey Cider,Heritage Blend Cider,Heritage Cider - Dry,Heritage Cider,C
7322,2023,🥇 GOLD,,2,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Fuzz Ball,Heritage Cider - Dry,Heritage Cider,C
7331,2023,🥇 GOLD,,2,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,Constant,Heritage Cider - Dry,Heritage Cider,C
7358,2023,🥇 GOLD,,2,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Crabbie Townie,Heritage Cider - Dry,Heritage Cider,C
7672,2023,🥇 GOLD,,2,1912,Puget Sound Cider Company,Puget Sound Cider Company,Puget Sound Cider Company,Harrison,Heritage Cider - Dry,Heritage Cider,C
7686,2023,🥇 GOLD,,2,2091,Rebel Apple,Rebel Apple,Rebel Apple,Bride,Heritage Cider - Dry,Heritage Cider,C
7688,2023,🥇 GOLD,,2,2091,Rebel Apple,Rebel Apple,Rebel Apple,Rage Against the Pepin,Heritage Cider - Dry,Heritage Cider,C
7697,2023,🥇 GOLD,,2,889,Sage Bird Ciderworks,Sage Bird Ciderworks,Sage Bird Ciderworks,Black Twig,Heritage Cider - Dry,Heritage Cider,C
7804,2023,🥇 GOLD,,2,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,6130' Medium Dry,Heritage Cider - Dry,Heritage Cider,C
7808,2023,🥇 GOLD,,2,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Wine Sap,Heritage Cider - Dry,Heritage Cider,C
7902,2023,🥇 GOLD,,2,622,The Cider Farm,The Cider Farm,The Cider Farm,Tremlett's,Heritage Cider - Dry,Heritage Cider,C
7956,2023,🥇 GOLD,,2,59,Townline Ciderworks,Townline Ciderworks,Townline Ciderworks,Spitzenburg,Heritage Cider - Dry,Heritage Cider,C
7993,2023,🥇 GOLD,,2,61,Uncle John's,Uncle John's,Uncle John's,Melded,Heritage Cider - Dry,Heritage Cider,C
7097,2023,🥈 SILVER,,3,718,Annapolis Cider Company,Annapolis Cider Company,Annapolis Cider Company,Heirloom,Heritage Cider - Dry,Heritage Cider,C
7138,2023,🥈 SILVER,,3,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Clyde's Dry,Heritage Cider - Dry,Heritage Cider,C
7160,2023,🥈 SILVER,,3,5,Bee Well Mead and Cider,Bee Well Mead & Cider,Bee Well Mead & Cider,Wickson,Heritage Cider - Dry,Heritage Cider,C
7168,2023,🥈 SILVER,,3,1962,Berkshire Cider Project,Berkshire Cider Project,Berkshire Cider Project,Community Cider Project #2 (2021),Heritage Cider - Dry,Heritage Cider,C
7174,2023,🥈 SILVER,,3,127,Big Fish Cider Co.,Big Fish Cider Co.,Big Fish Cider Co.,Baldwin,Heritage Cider - Dry,Heritage Cider,C
7175,2023,🥈 SILVER,,3,127,Big Fish Cider Co.,Big Fish Cider Co.,Big Fish Cider Co.,Crabbottom Pippin 2022,Heritage Cider - Dry,Heritage Cider,C
7176,2023,🥈 SILVER,,3,127,Big Fish Cider Co.,Big Fish Cider Co.,Big Fish Cider Co.,Wild Meadow,Heritage Cider - Dry,Heritage Cider,C
7273,2023,🥈 SILVER,,3,195,Cider Hill Cellars,Cider Hill Cellars,Cider Hill Cellars,Spring,Heritage Cider - Dry,Heritage Cider,C
7276,2023,🥈 SILVER,,3,945,Ciders from Mars,Ciders from Mars,Ciders from Mars,Hues,Heritage Cider - Dry,Heritage Cider,C
7277,2023,🥈 SILVER,,3,945,Ciders from Mars,Ciders from Mars,Ciders from Mars,Liquid Gang,Heritage Cider - Dry,Heritage Cider,C
7304,2023,🥈 SILVER,,3,1813,Clarksburg Cider Co.,Clarksburg Cider,Clarksburg Cider,Wild Apple,Heritage Cider - Dry,Heritage Cider,C
7307,2023,🥈 SILVER,,3,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Wickson Crab,Heritage Cider - Dry,Heritage Cider,C
7323,2023,🥈 SILVER,,3,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Be Witched,Heritage Cider - Dry,Heritage Cider,C
7337,2023,🥈 SILVER,,3,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,La Raison,Heritage Cider - Dry,Heritage Cider,C
7340,2023,🥈 SILVER,,3,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,Outliers,Heritage Cider - Dry,Heritage Cider,C
7365,2023,🥈 SILVER,,3,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Liquid Gold 22,Heritage Cider - Dry,Heritage Cider,C
7366,2023,🥈 SILVER,,3,19,Farmhaus Cider Co.,Farmhaus Cider Co.,Farmhaus Cider Co.,Liquid Gold 23,Heritage Cider - Dry,Heritage Cider,C
7425,2023,🥈 SILVER,,3,2090,Good Bones Ciderhouse,Good Bones Ciderhouse,Good Bones Ciderhouse,Wolf River,Heritage Cider - Dry,Heritage Cider,C
7428,2023,🥈 SILVER,,3,303,Gowan's Heirloom Cider,Gowan's Heirloom Ciders,Gowan's Heirloom Ciders,Estate Classic Dry,Heritage Cider - Dry,Heritage Cider,C
7432,2023,🥈 SILVER,,3,306,Green Bench Mead and Cider,Green Bench Brewing Co.,Green Bench Mead & Cider,Crab Pot,Heritage Cider - Dry,Heritage Cider,C
7434,2023,🥈 SILVER,,3,306,Green Bench Mead and Cider,Green Bench Brewing Co.,Green Bench Mead & Cider,Gold Rush,Heritage Cider - Dry,Heritage Cider,C
7472,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Methode Ancestrale Esopus Spitzenberg,Heritage Cider - Dry,Heritage Cider,C
7473,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Methode Ancestrale Harrison,Heritage Cider - Dry,Heritage Cider,C
7476,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Summer Rambo,Heritage Cider - Dry,Heritage Cider,C
7491,2023,🥈 SILVER,,3,2578,Heirloom Hill Cider Company,Heirloom Hill Cider Company,Heirloom Hill Cider Company,Northern Star,Heritage Cider - Dry,Heritage Cider,C
7517,2023,🥈 SILVER,,3,354,James Creek Cider House,James Creek Cider House,James Creek Cider House,Etude No 4 - Hewe's Crab,Heritage Cider - Dry,Heritage Cider,C
7551,2023,🥈 SILVER,,3,1012,Little Apple Cidery,Little Apple Cidery,Little Apple Cidery,Calville Blanc,Heritage Cider - Dry,Heritage Cider,C
7552,2023,🥈 SILVER,,3,1012,Little Apple Cidery,Little Apple Cidery,Little Apple Cidery,Verzamelen,Heritage Cider - Dry,Heritage Cider,C
7559,2023,🥈 SILVER,,3,921,Loch Mór Cider Co,Loch Mór Cider Co.,Loch Mór Cider Co.,Savvy Pomme Sparkling,Heritage Cider - Dry,Heritage Cider,C
7582,2023,🥈 SILVER,,3,407,McClure's Orchard/Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Crabby Bastard,Heritage Cider - Dry,Heritage Cider,C
7596,2023,🥈 SILVER,,3,1749,Michigan Wine Company,Michigan Wine Company,Michigan Wine Company,Northern Spy,Heritage Cider - Dry,Heritage Cider,C
7600,2023,🥈 SILVER,,3,423,Minneapolis Cider Co.,Minneapolis Cider Company,Minneapolis Cider Company,Heirloom Harvest,Heritage Cider - Dry,Heritage Cider,C
7601,2023,🥈 SILVER,,3,423,Minneapolis Cider Co.,Minneapolis Cider Company,Minneapolis Cider Company,Resolution #4,Heritage Cider - Dry,Heritage Cider,C
7617,2023,🥈 SILVER,,3,707,Muse Orchard/Widow's Watch Cidery,Muse Orchard,Muse Orchard,BRUT Virginia Apple,Heritage Cider - Dry,Heritage Cider,C
7635,2023,🥈 SILVER,,3,454,Number 12 Cider,Number 12 Cider,Number 12 Cider,Legacy 3d,Heritage Cider - Dry,Heritage Cider,C
7636,2023,🥈 SILVER,,3,454,Number 12 Cider,Number 12 Cider,Number 12 Cider,S.S. Heritage,Heritage Cider - Dry,Heritage Cider,C
7670,2023,🥈 SILVER,,3,1717,Presque Isle Farm Cider,Presque Isle Farm Cider,Presque Isle Farm Cider,Single Varietal: Esopus Spitzenburg,Heritage Cider - Dry,Heritage Cider,C
7673,2023,🥈 SILVER,,3,1912,Puget Sound Cider Company,Puget Sound Cider Company,Puget Sound Cider Company,Kingston Black,Heritage Cider - Dry,Heritage Cider,C
7675,2023,🥈 SILVER,,3,1912,Puget Sound Cider Company,Puget Sound Cider Company,Puget Sound Cider Company,Kingston Blend,Heritage Cider - Dry,Heritage Cider,C
7698,2023,🥈 SILVER,,3,889,Sage Bird Ciderworks,Sage Bird Ciderworks,Sage Bird Ciderworks,Albemarle Pippin,Heritage Cider - Dry,Heritage Cider,C
7700,2023,🥈 SILVER,,3,889,Sage Bird Ciderworks,Sage Bird Ciderworks,Sage Bird Ciderworks,Harrison,Heritage Cider - Dry,Heritage Cider,C
7705,2023,🥈 SILVER,,3,978,Salt Creek Cider House,Salt Creek Cider House,Salt Creek Cider House,Folklore,Heritage Cider - Dry,Heritage Cider,C
7719,2023,🥈 SILVER,,3,827,Salt Spring Wild Cider,Salt Spring Wild Cider,Salt Spring Wild Cider,Semi-Dry Cider,Heritage Cider - Dry,Heritage Cider,C
7731,2023,🥈 SILVER,,3,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Flagship,Heritage Cider - Dry,Heritage Cider,C
7764,2023,🥈 SILVER,,3,1060,Seminary Hill Orchard & Cidery,Seminary Hill Orchard & Cidery,Seminary Hill Orchard & Cidery,Tom's Beard,Heritage Cider - Dry,Heritage Cider,C
7778,2023,🥈 SILVER,,3,1314,Sidra El Gaitero,Sidra El Gaitero,Sidra El Gaitero,El Gaitero Etiqueta Negra,Heritage Cider - Dry,Heritage Cider,C
7788,2023,🥈 SILVER,,3,2104,Slabtown Cider Co.,Slabtown Cider Co.,Slabtown Cider Co.,Bittersharp,Heritage Cider - Dry,Heritage Cider,C
7811,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,6642',Heritage Cider - Dry,Heritage Cider,C
7812,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Arkansas Black,Heritage Cider - Dry,Heritage Cider,C
7813,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Ashmeads Kernel,Heritage Cider - Dry,Heritage Cider,C
7821,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Porters Perfection,Heritage Cider - Dry,Heritage Cider,C
7825,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Wickson Crab,Heritage Cider - Dry,Heritage Cider,C
7836,2023,🥈 SILVER,,3,938,Speciation Artisan Ales,Speciation Artisan Ales,Speciation Artisan Ales,Astral Dominion,Heritage Cider - Dry,Heritage Cider,C
7859,2023,🥈 SILVER,,3,594,Stoic Cider,Stoic Cider,Stoic Cider,Golden Russet,Heritage Cider - Dry,Heritage Cider,C
7863,2023,🥈 SILVER,,3,600,Stormalong Cider,Stormalong Cider,Stormalong Cider,Wickson Redfield,Heritage Cider - Dry,Heritage Cider,C
7864,2023,🥈 SILVER,,3,600,Stormalong Cider,Stormalong Cider,Stormalong Cider,Wickson Varietal,Heritage Cider - Dry,Heritage Cider,C
7870,2023,🥈 SILVER,,3,1891,Sunken Paddle Ciderworks,Sunken Paddle Ciderworks,Sunken Paddle Ciderworks,Heirloom Blend,Heritage Cider - Dry,Heritage Cider,C
7877,2023,🥈 SILVER,,3,612,Swift Cider,Swift Cider,Swift Cider,Heirloom Cuvee,Heritage Cider - Dry,Heritage Cider,C
7879,2023,🥈 SILVER,,3,612,Swift Cider,Swift Cider,Swift Cider,Kveik Mac,Heritage Cider - Dry,Heritage Cider,C
7880,2023,🥈 SILVER,,3,612,Swift Cider,Swift Cider,Swift Cider,Pip Saison,Heritage Cider - Dry,Heritage Cider,C
7892,2023,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Earnest,Heritage Cider - Dry,Heritage Cider,C
7896,2023,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,The Crabster,Heritage Cider - Dry,Heritage Cider,C
7973,2023,🥈 SILVER,,3,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Organic,Heritage Cider - Dry,Heritage Cider,C
7978,2023,🥈 SILVER,,3,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Wickson,Heritage Cider - Dry,Heritage Cider,C
7997,2023,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Deep Roots,Heritage Cider - Dry,Heritage Cider,C
8010,2023,🥈 SILVER,,3,1055,Vala's Orchard Cider Co.,Vala's Orchard Cider,Vala's Orchard Cider,Goldrush Dry,Heritage Cider - Dry,Heritage Cider,C
8015,2023,🥈 SILVER,,3,62,Vander Mill,Vander Mill,Vander Mill,Chapman's Blend,Heritage Cider - Dry,Heritage Cider,C
8047,2023,🥈 SILVER,,3,1900,Wilding Orchards,Wilding Orchards,Wilding Orchards,Ridge Road,Heritage Cider - Dry,Heritage Cider,C
7066,2023,🥉 BRONZE,,4,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Harrison Brut,Heritage Cider - Dry,Heritage Cider,C
7091,2023,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Tremletts Bitter SVC,Heritage Cider - Dry,Heritage Cider,C
7149,2023,🥉 BRONZE,,4,118,Bauman's Cider,Bauman's Cider,Bauman's Cider,Estate Spontaneous Pet Nat,Heritage Cider - Dry,Heritage Cider,C
7170,2023,🥉 BRONZE,,4,1962,Berkshire Cider Project,Berkshire Cider Project,Berkshire Cider Project,Hancock Shaker Village (2021),Heritage Cider - Dry,Heritage Cider,C
7178,2023,🥉 BRONZE,,4,2103,Bird Dog Cider,Bird Dog Cider,Bird Dog Cider,Country Gold,Heritage Cider - Dry,Heritage Cider,C
7248,2023,🥉 BRONZE,,4,165,Brooklyn Cider House,Brooklyn Cider House,Brooklyn Cider House,Three of Life,Heritage Cider - Dry,Heritage Cider,C
7262,2023,🥉 BRONZE,,4,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Gravity,Heritage Cider - Dry,Heritage Cider,C
7264,2023,🥉 BRONZE,,4,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Orchard Select,Heritage Cider - Dry,Heritage Cider,C
7281,2023,🥉 BRONZE,,4,2077,Cidrerie Compton,Cidrerie Compton,Cidrerie Compton,Héritage,Heritage Cider - Dry,Heritage Cider,C
7291,2023,🥉 BRONZE,,4,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Rubinette,Heritage Cider - Dry,Heritage Cider,C
7308,2023,🥉 BRONZE,,4,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Pagetree Blend,Heritage Cider - Dry,Heritage Cider,C
7314,2023,🥉 BRONZE,,4,230,Deep Roots Hard Cider,Deep Roots Hard Cider,Deep Roots Hard Cider,Colonial Roots,Heritage Cider - Dry,Heritage Cider,C
7325,2023,🥉 BRONZE,,4,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Brut Nature 2021,Heritage Cider - Dry,Heritage Cider,C
7326,2023,🥉 BRONZE,,4,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Farm Study: Belle de Boskoop,Heritage Cider - Dry,Heritage Cider,C
7341,2023,🥉 BRONZE,,4,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,Reciprocal,Heritage Cider - Dry,Heritage Cider,C
7412,2023,🥉 BRONZE,,4,2080,Friendly Noise,Friendly Noise,Friendly Noise,Applegator Heirloom Cider,Heritage Cider - Dry,Heritage Cider,C
7435,2023,🥉 BRONZE,,4,306,Green Bench Mead and Cider,Green Bench Brewing Co.,Green Bench Mead & Cider,Albemarle Pippin,Heritage Cider - Dry,Heritage Cider,C
7436,2023,🥉 BRONZE,,4,306,Green Bench Mead and Cider,Green Bench Brewing Co.,Green Bench Mead & Cider,Malus 2019,Heritage Cider - Dry,Heritage Cider,C
7440,2023,🥉 BRONZE,,4,1782,Grey & Gold Cider,Grey & Gold Cider,Grey & Gold Cider,Pet Rox,Heritage Cider - Dry,Heritage Cider,C
7453,2023,🥉 BRONZE,,4,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Black Twig,Heritage Cider - Dry,Heritage Cider,C
7536,2023,🥉 BRONZE,,4,2137,King Orchards,King Orchards,King Orchards,Dry OG,Heritage Cider - Dry,Heritage Cider,C
7539,2023,🥉 BRONZE,,4,2039,Kristof Farms,Kristof Farms,Kristof Farms,Orchard Cider,Heritage Cider - Dry,Heritage Cider,C
7542,2023,🥉 BRONZE,,4,380,Lassen Traditional Cider,Lassen Traditional Cider,Lassen Traditional Cider,Farmhouse Dry,Heritage Cider - Dry,Heritage Cider,C
7618,2023,🥉 BRONZE,,4,707,Muse Orchard/Widow's Watch Cidery,Muse Orchard,Muse Orchard,Colonial Cyder / Two George,Heritage Cider - Dry,Heritage Cider,C
7683,2023,🥉 BRONZE,,4,497,Ragged Hill Cider Company,Ragged Hill Cider,Ragged Hill Cider,Baldwin SV Pét-Nat 2021,Heritage Cider - Dry,Heritage Cider,C
7685,2023,🥉 BRONZE,,4,497,Ragged Hill Cider Company,Ragged Hill Cider,Ragged Hill Cider,Wickson SV Pét-Nat 2021,Heritage Cider - Dry,Heritage Cider,C
7781,2023,🥉 BRONZE,,4,1314,Sidra El Gaitero,Sidra El Gaitero,Sidra El Gaitero,El Gaitero Natural,Heritage Cider - Dry,Heritage Cider,C
7783,2023,🥉 BRONZE,,4,1314,Sidra El Gaitero,Sidra El Gaitero,Sidra El Gaitero,Pomarina,Heritage Cider - Dry,Heritage Cider,C
7827,2023,🥉 BRONZE,,4,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,6520',Heritage Cider - Dry,Heritage Cider,C
7979,2023,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,"Hammerbent ""The 50""",Heritage Cider - Dry,Heritage Cider,C
7981,2023,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Bulmers Norman,Heritage Cider - Dry,Heritage Cider,C
7983,2023,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Rusty Prince,Heritage Cider - Dry,Heritage Cider,C
7984,2023,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Scrumpy,Heritage Cider - Dry,Heritage Cider,C
7985,2023,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammerbent Spitzenburg,Heritage Cider - Dry,Heritage Cider,C
7108,2023,🥉 BRONZE,,4,674,Athens West End Ciderhouse,West End Cider House,West End Cider House,Goldrush Hard Cider,Heritage Cider - Dry,Heritage Cider,C
7037,2023,🏆 BEST IN CLASS,1st Place,1,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,11th Anniversary,Heritage Cider - Sweet,Heritage Cider,D
7803,2023,🏆 BEST IN CLASS,2nd Place,1,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Gold Rush,Heritage Cider - Sweet,Heritage Cider,D
7171,2023,🏆 BEST IN CLASS,3rd Place,1,127,Big Fish Cider Co.,Big Fish Cider Co.,Big Fish Cider Co.,Elevation,Heritage Cider - Sweet,Heritage Cider,D
7464,2023,🥇 GOLD,,2,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Boulder Hewes Crabapple,Heritage Cider - Sweet,Heritage Cider,D
7466,2023,🥇 GOLD,,2,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Santiam Cherry,Heritage Cider - Sweet,Heritage Cider,D
7044,2023,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,10th Anniversary,Heritage Cider - Sweet,Heritage Cider,D
7045,2023,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,12th Anniversary,Heritage Cider - Sweet,Heritage Cider,D
7104,2023,🥈 SILVER,,3,99,Artifact Cider Project,Artifact Cider Project,Artifact Cider Project,Colrain Russet,Heritage Cider - Sweet,Heritage Cider,D
7241,2023,🥈 SILVER,,3,165,Brooklyn Cider House,Brooklyn Cider House,Brooklyn Cider House,Half Sour,Heritage Cider - Sweet,Heritage Cider,D
7333,2023,🥈 SILVER,,3,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,Anomalie,Heritage Cider - Sweet,Heritage Cider,D
7338,2023,🥈 SILVER,,3,2037,Empyrical Orchards and Cider,Empyrical Orchards & Cider,Empyrical Orchards And Cider,La Raison Reserve,Heritage Cider - Sweet,Heritage Cider,D
7427,2023,🥈 SILVER,,3,303,Gowan's Heirloom Cider,Gowan's Heirloom Ciders,Gowan's Heirloom Ciders,Estate 1876 Heirloom,Heritage Cider - Sweet,Heritage Cider,D
7470,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,City Park Crabapple,Heritage Cider - Sweet,Heritage Cider,D
7475,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Porter's Perfection,Heritage Cider - Sweet,Heritage Cider,D
7479,2023,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Wickson Crabapple,Heritage Cider - Sweet,Heritage Cider,D
7538,2023,🥈 SILVER,,3,2039,Kristof Farms,Kristof Farms,Kristof Farms,Reserve Cider,Heritage Cider - Sweet,Heritage Cider,D
7770,2023,🥈 SILVER,,3,831,Shiny Apple Cider,Shiny Apple Cider,Shiny Apple Cider,Shiny Apple Cider,Heritage Cider - Sweet,Heritage Cider,D
7810,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,6456',Heritage Cider - Sweet,Heritage Cider,D
7815,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Harrison,Heritage Cider - Sweet,Heritage Cider,D
7818,2023,🥈 SILVER,,3,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Newtown Pippin,Heritage Cider - Sweet,Heritage Cider,D
7832,2023,🥈 SILVER,,3,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Golden Russet,Heritage Cider - Sweet,Heritage Cider,D
8026,2023,🥈 SILVER,,3,63,Virtue Cider,Virtue Cider,Virtue Cider,Spitz,Heritage Cider - Sweet,Heritage Cider,D
7089,2023,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Margil,Heritage Cider - Sweet,Heritage Cider,D
7243,2023,🥉 BRONZE,,4,165,Brooklyn Cider House,Brooklyn Cider House,Brooklyn Cider House,Kinda Dry,Heritage Cider - Sweet,Heritage Cider,D
