ID,Year,Category,Award,Medalist_Original,Product,Points,Country,WID,Medalist
902,2024,Sparkling,🥉 Honor,Sidra El Gaitero,Sidra El Gaitero Etiqueta Negra,95,Spain,1314,Sidra El Gaitero
903,2024,Sparkling,🥉 Honor,Moststub'n Binderberg,Birnencider,94,Austria,3059,Moststub'n Binderberg
904,2024,Sparkling,🥉 Honor,Graf Apfelwein,Graf Sparkling,94,Austria,3252,Graf Apfelwein
905,2024,Sparkling,🥉 Honor,FreuObst,Freude - Cuvée Nr. 1,94,Germany,3273,FreuObst
906,2024,Sparkling,🥉 Honor,Incider,Incider Sunny Apple,94,Switzerland,3259,Incider
907,2024,Sparkling,🥉 Honor,Cidrerie Milton,CID Cuivré,93,Canada,750,Cidrerie Milton
908,2024,Sparkling,🥉 Honor,Helleland Gard,Heldre Discovery & Aroma,91,Norway,3269,Helleland Gard
909,2024,Sparkling,🥉 Honor,Natur und Mohr,Obstschäumle Apfel-Holunder,91,Germany,3058,Natur und Mohr
910,2024,Sparkling,🥉 Honor,Quinta da Moscadinha,Sparkling Aged Cider,90,Portugal,3031,Quinta da Moscadinha
911,2024,Sparkling,🥉 Honor,Cydrownia Filomelos,Perry Filomelos,90,Poland,2725,Cydrownia Filomelos
912,2024,Sparkling,🥉 Honor,La Maison Ferré,Le Préféré de Marie,89,France,2551,La Maison Ferré
913,2024,Sparkling,🥉 Honor,Apfelweinkontor,069 Cider,89,Germany,1325,Apfelweinkontor
914,2024,Sparkling,🥉 Honor,Sidra El Gaitero,Sidra El Gaitero Extra,89,Spain,1314,Sidra El Gaitero
915,2024,Sparkling,🥉 Honor,Roter Adam,Roter Adam Mousseux de Pomfi tal Brut 36,89,Germany,3263,Roter Adam
916,2024,Sparkling,🥉 Honor,Pomologik,Cidre Nouveau,88,Sweden,2397,Pomologik
917,2024,Sparkling,🥉 Honor,Apfelweinkontor,Skylinesecco,88,Germany,1325,Apfelweinkontor
918,2024,Sparkling,🥉 Honor,Villa Armos Craft Cider,Villa Armos Cider Medium,87,Armenia,3235,Villa Armos Craft Cider
919,2024,Sparkling,🥉 Honor,Haldenhof,HofCider Boskop,87,Germany,3267,Haldenhof
920,2024,Sparkling,🥉 Honor,Villa Armos Craft Cider,Villa Armos Cider Golden Delicious,86,Armenia,3235,Villa Armos Craft Cider
921,2024,Sparkling,🥉 Honor,Obstbau & Kelterei Schmitt,Melodie,84,Germany,2710,Obstbau & Kelterei Schmitt
922,2024,Sparkling,🥉 Honor,Nordappel,Nordappel Trockener AppelCider,84,Germany,2803,Nordappel
923,2024,Sparkling,🥉 Honor,Sidra Trabanco,Pecado Del Paraiso Brut,80,Spain,1674,Sidra Trabanco
924,2024,Sparkling,🥉 Honor,Quinta da Moscadinha,3 Barricas,80,Portugal,3031,Quinta da Moscadinha
925,2024,Sparkling,🥉 Honor,Bereziartua,Sidra Ona,80,Spain,1168,Bereziartua
926,2024,Mixed & Flavoured,🏆 Best of Category,TraunSecco,Bio Herzbluat 2022,116,Austria,3255,TraunSecco
927,2024,Mixed & Flavoured,🥇 Gold,Skarbø Gard,Skarbø Sider Glød,115,Norway,3034,Skarbø Gard
928,2024,Mixed & Flavoured,🥇 Gold,Sidra Somarroza,Biter Bio Somarroza,115,Spain,1921,Sidra Somarroza
929,2024,Mixed & Flavoured,🥇 Gold,Pomologik,Sommar Cider,114,Sweden,2397,Pomologik
930,2024,Mixed & Flavoured,🥇 Gold,Kelterei Possmann,Possmann 1881 Rosé,113,Germany,1146,Kelterei Possmann
931,2024,Mixed & Flavoured,🥇 Gold,Sandalen Gård,Bromlebasse/Sandalen Gård,111,Norway,3032,Sandalen Gård
932,2024,Mixed & Flavoured,🥇 Gold,Ebbelboi,Ebbelboi Cider Holunder,109,Germany,2804,Ebbelboi
933,2024,Mixed & Flavoured,🥇 Gold,Obstbauernhof Planner,"Apfelweichselcider ""Weixldirn""",109,Austria,3251,Obstbauernhof Planner
934,2024,Mixed & Flavoured,🥇 Gold,Pomologik,Replicant Pinot Noir,109,Sweden,2397,Pomologik
935,2024,Mixed & Flavoured,🥈 Silver,Abavas,"Abavas ""Hopped Cider""",105,Latvia,2363,Abavas
936,2024,Mixed & Flavoured,🥈 Silver,Hardanger Saft og Siderfabrikk,Leikvin Rosèsider,104,Norway,3010,Hardanger Saft og Siderfabrikk
937,2024,Mixed & Flavoured,🥈 Silver,Yablo,Raspberry Morning,104,Ukraine,3234,Yablo
938,2024,Mixed & Flavoured,🥈 Silver,Sidra El Gaitero,Gaitero Spanish Cider With Red Grape,99,Spain,1314,Sidra El Gaitero
939,2024,Mixed & Flavoured,🥈 Silver,Nordappel,Nordappel Gehopfter AppelCider,98,Germany,2803,Nordappel
940,2024,Mixed & Flavoured,🥈 Silver,OmCider,Odel,98,Norway,2753,OmCider
941,2024,Mixed & Flavoured,🥉 Honor,Hardanger Saft og Siderfabrikk,Humle,94,Norway,3010,Hardanger Saft og Siderfabrikk
942,2024,Mixed & Flavoured,🥉 Honor,Cidrerie Milton,Hollyhop,83,Canada,750,Cidrerie Milton
943,2024,Mixed & Flavoured,🥉 Honor,Sidra Somarroza,La Sidruca con Limón,80,Spain,1921,Sidra Somarroza
944,2024,Mixed & Flavoured,🥇 Gold,Helleland Gard,Heldre Issider,119,Norway,3269,Helleland Gard
945,2024,Mixed & Flavoured,🥇 Gold,Pomologik,Rubinola,115,Sweden,2397,Pomologik
946,2024,Mixed & Flavoured,🥇 Gold,Pomologik,Comice,113,Sweden,2397,Pomologik
947,2024,Mixed & Flavoured,🥇 Gold,Cold Hand Winery,Malus Danica Royal 2019 - Icecider,111,Denmark,1986,Cold Hand Winery
948,2024,Mixed & Flavoured,🥇 Gold,Cold Hand Winery,Sparkling Ice - Pure Apple,110,Denmark,1986,Cold Hand Winery
949,2024,Mixed & Flavoured,🥇 Gold,Zapiain,Bizi-Goxo Ice Cider 2017,110,Spain,1172,Zapiain
950,2024,Mixed & Flavoured,🥇 Gold,Hardanger Saft og Siderfabrikk,Issider,110,Norway,3010,Hardanger Saft og Siderfabrikk
951,2024,Mixed & Flavoured,🥇 Gold,Quinta da Moscadinha,Madeira Royal Cider (sweet),109,Portugal,3031,Quinta da Moscadinha
952,2024,Mixed & Flavoured,🥈 Silver,Egge Gård,Egge Gård Iseple,107,Norway,1663,Egge Gård
953,2024,Mixed & Flavoured,🥈 Silver,Lepola Drinks,Lepola Vega Ice Cider,106,Finland,3015,Lepola Drinks
954,2024,Mixed & Flavoured,🥈 Silver,Quinta da Moscadinha,Madeira Royal Cider (medium sweet),100,Portugal,3031,Quinta da Moscadinha
955,2024,Mixed & Flavoured,🥉 Honor,Pomologik,Åkerö,96,Sweden,2397,Pomologik
956,2024,Mixed & Flavoured,🥉 Honor,Krenzers Rhön,Deep Sweet,96,Germany,1332,Krenzers Rhön
957,2024,Mixed & Flavoured,🥉 Honor,Hofkellerei Lackner,Eiskönigin,94,Austria,3254,Hofkellerei Lackner
958,2024,Mixed & Flavoured,🥉 Honor,Krenzers Rhön,Angry Angels 13,86,Germany,1332,Krenzers Rhön
959,2024,Non-Alcoholic,🏆 Best of Category,Krenzers Rhön,Siggi,115,Germany,1332,Krenzers Rhön
960,2024,Non-Alcoholic,🥇 Gold,Meichle Obst- und Weinbau,Apfelperle Hibiskus & Schwarztee,113,Germany,3056,Meichle Obst- und Weinbau
961,2024,Non-Alcoholic,🥇 Gold,Natur und Mohr,Obstschäumle Apfel-Holunder-Secco Alkoholfrei,110,Germany,3058,Natur und Mohr
962,2024,Non-Alcoholic,🥈 Silver,Pomolo Obstweine,Apfel Quitte Secco ohne Alkohol,100,Germany,1336,Pomolo Obstweine
963,2024,Non-Alcoholic,🥉 Honor,Meichle Obst- und Weinbau,Apfelperle Alkoholfrei,90,Germany,3056,Meichle Obst- und Weinbau
964,2024,Spirit,🏆 Best of Category,Pomologik,Ingrid Marie XO,119,Sweden,2397,Pomologik
965,2024,Spirit,🥇 Gold,Pomologik,Gingrid / Pomologik,116,Sweden,2397,Pomologik
966,2024,Spirit,🥇 Gold,Cold Hand Winery,Malus X Masculine 2018,112,Denmark,1986,Cold Hand Winery
967,2024,Spirit,🥇 Gold,Gutshof Kraatz,Lebensgeister,109,Germany,2825,Gutshof Kraatz
968,2024,Spirit,🥈 Silver,Pomologik,Ingrid Marie Blanc,108,Sweden,2397,Pomologik
969,2024,Spirit,🥈 Silver,Pomologik,Äpplevit / Pomologik,102,Sweden,2397,Pomologik
970,2024,Spirit,🥈 Silver,Hardanger Saft og Siderfabrikk,Hardanger Eplebrennevin Apal,99,Norway,3010,Hardanger Saft og Siderfabrikk
