ID,Year,ID2,WID,Medalist_Original,Class,Award,Medalist,Product,Score,Class #,BOC,Region_Original,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
56,2012,37,1504,Core Cider – Highvale,Sweet Perry made using water and/or sugar in production,🥉 Bronze,Core Cider,Core Sparkling Pear,,14,1,,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
57,2013,1,1343,Wiedmann & Groh – Ciderhaus,Dry Cider,🥇 Gold,Weidmann & Groh,Champagnerennette 2011,,1,1,,Active,Hesse,Germany,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
58,2013,2,3394,Red Sails,Dry Cider,🥈 Silver,Red Sails Ciders,Dry Cider,,1,0,,Inactive,Tasmania,Australia,,,,,,,
59,2013,3,2839,Borodell Vineyard,Dry Cider,🥈 Silver,Borrodell Vineyard,Heritage Cider,,1,0,,Active,New South Wales,Australia,"<a href=""https://www.borrodell.com.au/"">Website</a>","<a href=""https://www.facebook.com/BorrodellVineyard/"">Facebook</a>","<a href=""https://www.instagram.com/borrodell_vineyard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9113164481963775697"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g255326-d4469466"">TripAdvisor</a>","<a href=""https://untappd.com/w/borrodell-vineyard/42488"">Untappd</a>"
60,2013,4,1175,Small Acres Cyder,Dry Cider,🥈 Silver,Small Acres Cyder,Somerset Still 2013,,1,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
61,2013,5,3388,321 Cider,Dry Cider,🥉 Bronze,Learmonth Cider,Learmonth Traditional Still Cider,,1,0,,Active,Victoria,Australia,"<a href=""https://learmonthcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069530773568"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/321-learmonth/90115"">Untappd</a>"
62,2013,6,3393,King Valley Cider Co.,Dry Cider,🥉 Bronze,King Valley Cider Co.,Traditionally Tart Dry Cider,,1,0,,Inactive,Victoria,Australia,,,,,,,
63,2013,7,1504,Core Cider Company,Dry Cider,🥉 Bronze,Core Cider,Hardcore Traditional Cider,,1,0,,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
64,2013,8,1343,Wiedmann & Groh – Ciderhaus,Medium Cider,🥇 Gold,Weidmann & Groh,Trierer Weinapfel 2011,,2,1,,Active,Hesse,Germany,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
65,2013,9,1227,Little Creatures – Pipsqueak,Medium Cider,🥈 Silver,Aspall,Aspall Draught Cyder,,2,0,,Active,Suffolk,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,,"<a href=""https://untappd.com/brewery/3468"">Untappd</a>"
66,2013,10,1176,Napoleone,Medium Cider,🥈 Silver,Napoleone Cider,Napoleone Apple Cider,,2,0,,Active,Victoria,Australia,"<a href=""https://napoleone.com.au/"">Website</a>","<a href=""https://www.facebook.com/napoleoneorchardbar"">Facebook</a>","<a href=""https://www.instagram.com/napoleonecider"">Instagram</a>","<a href=""https://maps.google.com/?cid=3472985488113617215"">Google</a>","<a href=""https://www.yelp.com/biz/napoleone-brewery-and-ciderhouse-coldstream"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1205102-d7980976"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/3800"">Untappd</a>"
67,2013,11,1370,Cerbaco,Medium Cider,🥈 Silver,Cidres la Pommeraie,Cidre Brut Artisanal de Normandie la Pommeraie,,2,0,,Inactive,Normandy,France,,,,,,,
68,2013,12,1189,LOBO Juice and Cider Co.,Medium Cider,🥉 Bronze,Lobo Cider,LOBO Apple Cider,,2,0,,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
69,2013,13,3405,Oakvale Wines,Medium Cider,🥉 Bronze,Oakvale Wines,Oakvale Apple Cider 2013,,2,0,,Active,New South Wales,Australia,"<a href=""https://www.oakvalewines.com.au/"">Website</a>","<a href=""https://www.facebook.com/oakvalewinery"">Facebook</a>","<a href=""https://www.instagram.com/oakvalewines/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5190501698518241314"">Google</a>","<a href=""https://www.yelp.com/biz/oakvale-wines-pokolbin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g255328-d2536109"">TripAdvisor</a>","<a href=""https://untappd.com/w/oakvale/157694"">Untappd</a>"
70,2013,14,1143,Eclor – BAW,Medium Cider,🥉 Bronze,Cidre Écusson,Duche de Longueville – Gros oeillet,,2,0,,Active,Normandy,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16717845515481593007"">Google</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
71,2013,15,1589,Cerbaco,Medium Cider,🥉 Bronze,Cidrerie Manoir du Kinkiz,Cidre Fouesnant Manoir Kinkiz,,2,0,,Active,Brittany,France,"<a href=""https://www.kinkiz-terroir.bzh/"">Website</a>","<a href=""https://www.facebook.com/DomaineDuKinkiz/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1999207604560008916"">Google</a>","<a href=""https://www.yelp.com/biz/manoir-du-kinkiz-quimper"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187100-d7745799"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/19870"">Untappd</a>"
72,2013,16,1190,Bilpin Cider Co,Medium Cider,🥉 Bronze,Bilpin Cider,Blpin Original Cider,,2,0,,Active,New South Wales,Australia,"<a href=""https://bilpincider.com/"">Website</a>","<a href=""https://www.facebook.com/bilpincider"">Facebook</a>","<a href=""https://www.instagram.com/bilpincider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1982319036704250930"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d10065632"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18734"">Untappd</a>"
73,2013,17,1384,Cerbaco,Medium Cider,🥉 Bronze,Le Père Jules,Cidre Brut Bouche – Le Pere Jules – Pays d’Auge,,2,0,,Active,Normandy,France,"<a href=""http://www.calvados-leperejules.com/"">Website</a>","<a href=""https://www.facebook.com/calvadosleperejules/"">Facebook</a>","<a href=""https://www.instagram.com/calvadosleperejules"">Instagram</a>","<a href=""https://maps.google.com/?cid=13505988202545080748"">Google</a>",,,"<a href=""https://untappd.com/brewery/6106"">Untappd</a>"
74,2013,18,1442,Willie Smiths,Medium Cider,🥉 Bronze,Willie Smith's,Willie Smiths Organic Apple Cider,,2,0,,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
75,2013,19,3432,The Australian Brewery,Medium Cider,🥉 Bronze,The Australian Brewery,AB Fresh Press Cider,,2,0,,Active,New South Wales,Australia,"<a href=""https://www.australianhotelbrewery.com.au/"">Website</a>","<a href=""https://www.facebook.com/australianhotelbrewery"">Facebook</a>","<a href=""https://www.instagram.com/australianhotelbrewery"">Instagram</a>","<a href=""https://maps.google.com/?cid=11658747106516787081"">Google</a>","<a href=""https://www.yelp.com/biz/the-australian-brewery-rouse-hill"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1548245-d10063887"">TripAdvisor</a>","<a href=""https://untappd.com/TheAustralianBrewery"">Untappd</a>"
76,2013,20,1184,Hills Cider Company,Medium Cider,🥉 Bronze,The Hills Cider Company,The Hills Cider Company – Apple,,2,0,,Active,South Australia,Australia,,"<a href=""https://www.facebook.com/thehillscidercompany"">Facebook</a>","<a href=""https://www.instagram.com/thehillscidercompany/"">Instagram</a>","<a href=""https://maps.google.com/?cid=40048064327732560"">Google</a>",,,"<a href=""https://untappd.com/thehillscidercompany"">Untappd</a>"
77,2013,21,3409,Matilda Bay Brewing Company,Medium Cider,🥉 Bronze,Matilda Bay Brewing Company,Dirty Granny Matured Apple Cider,,2,0,,Inactive,Victoria,Australia,,,,,,,
78,2013,22,3411,Padthaway Estate,Medium Cider,🥉 Bronze,Padthaway Estate,Spikie Norman,,2,0,,Inactive,South Australia,Australia,,,,,,,
79,2013,23,3396,Sitting Ducks Cider,Medium Cider,🥉 Bronze,Sitting Ducks Cider,Sitting Ducks Adelaide Hills Apple Cider,,2,0,,Inactive,South Australia,Australia,,,,,,,
80,2013,24,1370,Cerbaco,Sweet Cider,🥇 Gold,Cidres la Pommeraie,Cidre Doux Artisanal de Normandie la Pommeraie,,3,1,,Inactive,Normandy,France,,,,,,,
81,2013,25,1143,Eclor – BAW,Sweet Cider,🥈 Silver,Cidre Écusson,Ecusson Cidre Doux,,3,0,,Active,Normandy,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16717845515481593007"">Google</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
82,2013,26,1494,Cider Productions,Sweet Cider,🥉 Bronze,The Apple Thief,Apple Thief Granny Smith Cider,,3,0,,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
83,2013,27,1505,Graci / Harvey River,Sweet Cider,🥉 Bronze,Harvey River Estate,Graci Premium Cider Apple,,3,0,,Inactive,Western Australia,Australia,,,,,,,
84,2013,28,1292,Tilse’s – Roma – Apple Truck,Sweet Cider,🥉 Bronze,Tilse's Apple Truck Cider,Tilse’s Apple Truck Cider,,3,0,,Active,New South Wales,Australia,"<a href=""https://www.theorchardlodge.com.au/"">Website</a>","<a href=""https://www.facebook.com/theorchardlodgensw/"">Facebook</a>","<a href=""https://www.instagram.com/appletruckcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18205993928648034259"">Google</a>",,"<a href=""https://www.tripadvisor.com/Hotel_Review-g5788651-d23405360"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/30402"">Untappd</a>"
85,2013,29,1553,Franklin Cider Co,Sweet Cider,🥉 Bronze,Frank's Cider,Frank’s Summer Apple Cider,,3,0,,Active,Tasmania,Australia,"<a href=""https://www.frankscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/FranksCider"">Facebook</a>","<a href=""https://www.instagram.com/frankscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281895632138757991"">Google</a>","<a href=""https://www.yelp.com/biz/franks-cider-bar-and-cafe-franklin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g504298-d7270183"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/66943"">Untappd</a>"
86,2013,30,2838,Barossa Valley Cider Co,Sweet Cider,🥉 Bronze,Barossa Cider Co.,Barossa Cider Co Squashed Apple,,3,0,,Active,South Australia,Australia,"<a href=""https://barossavalleyciderco.com/"">Website</a>","<a href=""https://www.facebook.com/barossacider/"">Facebook</a>","<a href=""https://www.instagram.com/barossacider.co/"">Instagram</a>",,,,"<a href=""https://untappd.com/TheBarossaValleyCiderCo"">Untappd</a>"
87,2013,31,3125,Stassen – Kollaras,Sweet Cider,🥉 Bronze,Cidrerie Stassen,Stassen “Over Ice” Apple Cider,,3,0,,Active,Liège ,Belgium,"<a href=""https://www.cidreriestassen.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=3414465612960585932"">Google</a>",,,"<a href=""https://untappd.com/w/stassen-vin-cie/12274"">Untappd</a>"
88,2013,32,1589,Cerbaco,Bottle Conditioned / Methode Champenoise Cider,🥇 Gold,Cidrerie Manoir du Kinkiz,Cidre Cornouaille Manoir Kinkiz,,4,1,,Active,Brittany,France,"<a href=""https://www.kinkiz-terroir.bzh/"">Website</a>","<a href=""https://www.facebook.com/DomaineDuKinkiz/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1999207604560008916"">Google</a>","<a href=""https://www.yelp.com/biz/manoir-du-kinkiz-quimper"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187100-d7745799"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/19870"">Untappd</a>"
89,2013,33,1175,Small Acres Cyder,Bottle Conditioned / Methode Champenoise Cider,🥇 Gold,Small Acres Cyder,The Cat’s Pyjamas,,4,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
90,2013,34,1175,Small Acres Cyder,Bottle Conditioned / Methode Champenoise Cider,🥈 Silver,Small Acres Cyder,Small Acres Cyder 2011 Sparkling,,4,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
91,2013,35,1504,Core Cider Company,Bottle Conditioned / Methode Champenoise Cider,🥈 Silver,Core Cider,Core-rupted Traditional Apple,,4,0,,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
92,2013,36,1502,Spreyton Cider Co,Bottle Conditioned / Methode Champenoise Cider,🥉 Bronze,Spreyton Cider Co.,Spreyton Cider Co Vintage 2013,,4,0,,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
93,2013,37,1427,St Ronans,Bottle Conditioned / Methode Champenoise Cider,🥉 Bronze,St Ronan's Cider,St Ronan’s Cider Apple,,4,0,,Active,Victoria,Australia,"<a href=""https://stronanscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/StRonansCider"">Facebook</a>","<a href=""https://www.instagram.com/st_ronans_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1347860416011573691"">Google</a>",,,"<a href=""https://untappd.com/StRonansCider"">Untappd</a>"
94,2013,38,1420,Kellybrook Winery,Bottle Conditioned / Methode Champenoise Cider,🥉 Bronze,Kellybrook Winery,Kellybrook Winery Jazz Methode,,4,0,,Active,Victoria,Australia,"<a href=""https://www.kellybrookwinery.com.au/"">Website</a>","<a href=""https://www.facebook.com/kellybrookwinery"">Facebook</a>","<a href=""https://www.instagram.com/kellybrookwinery"">Instagram</a>","<a href=""https://maps.google.com/?cid=11638840488142948775"">Google</a>","<a href=""https://www.yelp.com/biz/kellybrook-winery-wonga-park-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1982951-d21063415"">TripAdvisor</a>","<a href=""https://untappd.com/w/kellybrook-winery/306274"">Untappd</a>"
